field,field_family,coverage_ratio,usable_rows,usable_dates,unique_values,lag_days,window,train_2025h2_days,train_2025h2_mean_ic,train_2025h2_median_ic,train_2025h2_ic_positive_rate,scan_stage,oos_2026_days,oos_2026_mean_ic,oos_2026_median_ic,oos_2026_ic_positive_rate,oos_2026_r3_on_days,oos_2026_r3_on_mean_ic,oos_2026_r3_on_median_ic,oos_2026_r3_on_ic_positive_rate,oos_2026_r3_off_days,oos_2026_r3_off_mean_ic,oos_2026_r3_off_median_ic,oos_2026_r3_off_ic_positive_rate,preferred_direction,decision,fast_score,train_2025h2_mean_spread,train_2025h2_median_turnover,train_2025h2_p90_turnover,train_2025h2_ls_ann,train_2025h2_ls_sortino,train_2025h2_ls_maxdd,train_2025h2_ls_top3_share,train_2025h2_ls_net10_ann,train_2025h2_ls_net10_sortino,train_2025h2_ls_net10_maxdd,oos_2026_mean_spread,oos_2026_median_turnover,oos_2026_p90_turnover,oos_2026_ls_ann,oos_2026_ls_sortino,oos_2026_ls_maxdd,oos_2026_ls_top3_share,oos_2026_ls_net10_ann,oos_2026_ls_net10_sortino,oos_2026_ls_net10_maxdd,oos_2026_r3_on_mean_spread,oos_2026_r3_on_median_turnover,oos_2026_r3_on_p90_turnover,oos_2026_r3_on_ls_ann,oos_2026_r3_on_ls_sortino,oos_2026_r3_on_ls_maxdd,oos_2026_r3_on_ls_top3_share,oos_2026_r3_on_ls_net10_ann,oos_2026_r3_on_ls_net10_sortino,oos_2026_r3_on_ls_net10_maxdd,oos_2026_r3_off_mean_spread,oos_2026_r3_off_median_turnover,oos_2026_r3_off_p90_turnover,oos_2026_r3_off_ls_ann,oos_2026_r3_off_ls_sortino,oos_2026_r3_off_ls_maxdd,oos_2026_r3_off_ls_top3_share,oos_2026_r3_off_ls_net10_ann,oos_2026_r3_off_ls_net10_sortino,oos_2026_r3_off_ls_net10_maxdd
m1_first30_range_minute,minute_range_price_state,0.943598,846618,160,298479,0,oos_2026_r3_on,100,-0.051904,-0.049795,0.33,deep_top_bottom,60,-0.058944,-0.041393,0.35,21,-0.0733,-0.057197,0.238095,39,-0.051213,-0.039604,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.05817775,-0.000896,0.75,0.791987,-0.202113,-1.621577,-0.16440605,0.167569,-0.338715,-2.923144,-0.21575957,-0.00378,0.754545,0.813636,-0.614964,-4.271987,-0.26166895,0.325239,-0.681896,-5.117932,-0.29081276,-0.004253,0.772727,0.827273,-0.658359,-8.062607,-0.10529024,0.707124,-0.719296,-9.144963,-0.11648833,,,,,,,,,,
m1_first30_range_minute,minute_range_price_state,0.943598,846618,160,298479,0,oos_2026_r3_off,100,-0.051904,-0.049795,0.33,deep_top_bottom,60,-0.058944,-0.041393,0.35,21,-0.0733,-0.057197,0.238095,39,-0.051213,-0.039604,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.05817775,-0.000896,0.75,0.791987,-0.202113,-1.621577,-0.16440605,0.167569,-0.338715,-2.923144,-0.21575957,-0.00378,0.754545,0.813636,-0.614964,-4.271987,-0.26166895,0.325239,-0.681896,-5.117932,-0.29081276,-0.004253,0.772727,0.827273,-0.658359,-8.062607,-0.10529024,0.707124,-0.719296,-9.144963,-0.11648833,-0.003526,0.740909,0.792727,-0.589367,-3.414761,-0.17478149,0.437625,-0.659743,-4.142823,-0.19730858
m1_first15_range,minute_range_price_state,0.943598,846618,160,283334,0,train_2025h2,100,-0.052412,-0.042588,0.31,deep_top_bottom,60,-0.053273,-0.04284,0.366667,21,-0.067058,-0.038328,0.285714,39,-0.04585,-0.047352,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.05401205,-0.001087,0.75,0.798647,-0.239725,-1.915791,-0.18245451,0.166686,-0.370046,-3.214316,-0.23044466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1_first15_range,minute_range_price_state,0.943598,846618,160,283334,0,oos_2026,100,-0.052412,-0.042588,0.31,deep_top_bottom,60,-0.053273,-0.04284,0.366667,21,-0.067058,-0.038328,0.285714,39,-0.04585,-0.047352,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.05401205,-0.001087,0.75,0.798647,-0.239725,-1.915791,-0.18245451,0.166686,-0.370046,-3.214316,-0.23044466,-0.003534,0.75,0.81,-0.590267,-4.152232,-0.22775062,0.275407,-0.661483,-5.026841,-0.25703327,,,,,,,,,,,,,,,,,,,,
m1_first15_range,minute_range_price_state,0.943598,846618,160,283334,0,oos_2026_r3_on,100,-0.052412,-0.042588,0.31,deep_top_bottom,60,-0.053273,-0.04284,0.366667,21,-0.067058,-0.038328,0.285714,39,-0.04585,-0.047352,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.05401205,-0.001087,0.75,0.798647,-0.239725,-1.915791,-0.18245451,0.166686,-0.370046,-3.214316,-0.23044466,-0.003534,0.75,0.81,-0.590267,-4.152232,-0.22775062,0.275407,-0.661483,-5.026841,-0.25703327,-0.00323,0.786364,0.827273,-0.557522,-7.276091,-0.07850039,0.71679,-0.637186,-8.558045,-0.09016508,,,,,,,,,,
m1_first15_range,minute_range_price_state,0.943598,846618,160,283334,0,oos_2026_r3_off,100,-0.052412,-0.042588,0.31,deep_top_bottom,60,-0.053273,-0.04284,0.366667,21,-0.067058,-0.038328,0.285714,39,-0.04585,-0.047352,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.05401205,-0.001087,0.75,0.798647,-0.239725,-1.915791,-0.18245451,0.166686,-0.370046,-3.214316,-0.23044466,-0.003534,0.75,0.81,-0.590267,-4.152232,-0.22775062,0.275407,-0.661483,-5.026841,-0.25703327,-0.00323,0.786364,0.827273,-0.557522,-7.276091,-0.07850039,0.71679,-0.637186,-8.558045,-0.09016508,-0.003698,0.736364,0.774545,-0.606888,-3.720245,-0.16196451,0.362997,-0.673887,-4.438295,-0.18340491
m1_first15_range_minute,minute_range_price_state,0.943598,846618,160,283334,0,train_2025h2,100,-0.052412,-0.042588,0.31,deep_top_bottom,60,-0.053273,-0.04284,0.366667,21,-0.067058,-0.038328,0.285714,39,-0.04585,-0.047352,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.05401205,-0.001087,0.75,0.798647,-0.239725,-1.915791,-0.18245451,0.166686,-0.370046,-3.214316,-0.23044466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1_first15_range_minute,minute_range_price_state,0.943598,846618,160,283334,0,oos_2026,100,-0.052412,-0.042588,0.31,deep_top_bottom,60,-0.053273,-0.04284,0.366667,21,-0.067058,-0.038328,0.285714,39,-0.04585,-0.047352,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.05401205,-0.001087,0.75,0.798647,-0.239725,-1.915791,-0.18245451,0.166686,-0.370046,-3.214316,-0.23044466,-0.003534,0.75,0.81,-0.590267,-4.152232,-0.22775062,0.275407,-0.661483,-5.026841,-0.25703327,,,,,,,,,,,,,,,,,,,,
m1_first15_range_minute,minute_range_price_state,0.943598,846618,160,283334,0,oos_2026_r3_on,100,-0.052412,-0.042588,0.31,deep_top_bottom,60,-0.053273,-0.04284,0.366667,21,-0.067058,-0.038328,0.285714,39,-0.04585,-0.047352,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.05401205,-0.001087,0.75,0.798647,-0.239725,-1.915791,-0.18245451,0.166686,-0.370046,-3.214316,-0.23044466,-0.003534,0.75,0.81,-0.590267,-4.152232,-0.22775062,0.275407,-0.661483,-5.026841,-0.25703327,-0.00323,0.786364,0.827273,-0.557522,-7.276091,-0.07850039,0.71679,-0.637186,-8.558045,-0.09016508,,,,,,,,,,
m1_first15_range_minute,minute_range_price_state,0.943598,846618,160,283334,0,oos_2026_r3_off,100,-0.052412,-0.042588,0.31,deep_top_bottom,60,-0.053273,-0.04284,0.366667,21,-0.067058,-0.038328,0.285714,39,-0.04585,-0.047352,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.05401205,-0.001087,0.75,0.798647,-0.239725,-1.915791,-0.18245451,0.166686,-0.370046,-3.214316,-0.23044466,-0.003534,0.75,0.81,-0.590267,-4.152232,-0.22775062,0.275407,-0.661483,-5.026841,-0.25703327,-0.00323,0.786364,0.827273,-0.557522,-7.276091,-0.07850039,0.71679,-0.637186,-8.558045,-0.09016508,-0.003698,0.736364,0.774545,-0.606888,-3.720245,-0.16196451,0.362997,-0.673887,-4.438295,-0.18340491
m1_first30_amount,minute_flow_liquidity,0.943598,846618,160,843005,0,train_2025h2,100,-0.041391,-0.040762,0.42,deep_top_bottom,60,-0.055394,-0.085897,0.4,21,-0.061135,-0.099938,0.380952,39,-0.052303,-0.070263,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.05229075,0.001884,0.418269,0.471154,0.606758,2.171362,-0.17997997,0.119962,0.446785,1.690281,-0.19062347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1_first30_amount,minute_flow_liquidity,0.943598,846618,160,843005,0,oos_2026,100,-0.041391,-0.040762,0.42,deep_top_bottom,60,-0.055394,-0.085897,0.4,21,-0.061135,-0.099938,0.380952,39,-0.052303,-0.070263,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.05229075,0.001884,0.418269,0.471154,0.606758,2.171362,-0.17997997,0.119962,0.446785,1.690281,-0.19062347,-0.001511,0.334091,0.395909,-0.316893,-1.924168,-0.15149409,0.22871,-0.373123,-2.356047,-0.16629314,,,,,,,,,,,,,,,,,,,,
m1_first30_amount,minute_flow_liquidity,0.943598,846618,160,843005,0,oos_2026_r3_on,100,-0.041391,-0.040762,0.42,deep_top_bottom,60,-0.055394,-0.085897,0.4,21,-0.061135,-0.099938,0.380952,39,-0.052303,-0.070263,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.05229075,0.001884,0.418269,0.471154,0.606758,2.171362,-0.17997997,0.119962,0.446785,1.690281,-0.19062347,-0.001511,0.334091,0.395909,-0.316893,-1.924168,-0.15149409,0.22871,-0.373123,-2.356047,-0.16629314,-0.001484,0.322727,0.372727,-0.312256,-2.376281,-0.06851674,0.652749,-0.368238,-2.917126,-0.07032368,,,,,,,,,,
m1_first30_amount,minute_flow_liquidity,0.943598,846618,160,843005,0,oos_2026_r3_off,100,-0.041391,-0.040762,0.42,deep_top_bottom,60,-0.055394,-0.085897,0.4,21,-0.061135,-0.099938,0.380952,39,-0.052303,-0.070263,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.05229075,0.001884,0.418269,0.471154,0.606758,2.171362,-0.17997997,0.119962,0.446785,1.690281,-0.19062347,-0.001511,0.334091,0.395909,-0.316893,-1.924168,-0.15149409,0.22871,-0.373123,-2.356047,-0.16629314,-0.001484,0.322727,0.372727,-0.312256,-2.376281,-0.06851674,0.652749,-0.368238,-2.917126,-0.07032368,-0.001526,0.345455,0.4,-0.319377,-1.781377,-0.12057301,0.324607,-0.375738,-2.178796,-0.12327999
m1_first15_amount,minute_flow_liquidity,0.943598,846618,160,841272,0,train_2025h2,100,-0.041682,-0.038537,0.43,deep_top_bottom,60,-0.054149,-0.077173,0.4,21,-0.059866,-0.092177,0.380952,39,-0.051071,-0.067611,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0514281,0.001434,0.449074,0.496154,0.434949,1.635436,-0.1834533,0.120412,0.2824,1.125113,-0.19503603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1_first15_amount,minute_flow_liquidity,0.943598,846618,160,841272,0,oos_2026,100,-0.041682,-0.038537,0.43,deep_top_bottom,60,-0.054149,-0.077173,0.4,21,-0.059866,-0.092177,0.380952,39,-0.051071,-0.067611,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0514281,0.001434,0.449074,0.496154,0.434949,1.635436,-0.1834533,0.120412,0.2824,1.125113,-0.19503603,-0.001877,0.359091,0.424091,-0.377197,-2.378304,-0.16106182,0.233535,-0.433034,-2.848138,-0.17703945,,,,,,,,,,,,,,,,,,,,
m1_first15_amount,minute_flow_liquidity,0.943598,846618,160,841272,0,oos_2026_r3_on,100,-0.041682,-0.038537,0.43,deep_top_bottom,60,-0.054149,-0.077173,0.4,21,-0.059866,-0.092177,0.380952,39,-0.051071,-0.067611,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0514281,0.001434,0.449074,0.496154,0.434949,1.635436,-0.1834533,0.120412,0.2824,1.125113,-0.19503603,-0.001877,0.359091,0.424091,-0.377197,-2.378304,-0.16106182,0.233535,-0.433034,-2.848138,-0.17703945,-0.001602,0.354545,0.381818,-0.332294,-2.702397,-0.06945626,0.625535,-0.390761,-3.321696,-0.07140251,,,,,,,,,,
m1_first15_amount,minute_flow_liquidity,0.943598,846618,160,841272,0,oos_2026_r3_off,100,-0.041682,-0.038537,0.43,deep_top_bottom,60,-0.054149,-0.077173,0.4,21,-0.059866,-0.092177,0.380952,39,-0.051071,-0.067611,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0514281,0.001434,0.449074,0.496154,0.434949,1.635436,-0.1834533,0.120412,0.2824,1.125113,-0.19503603,-0.001877,0.359091,0.424091,-0.377197,-2.378304,-0.16106182,0.233535,-0.433034,-2.848138,-0.17703945,-0.001602,0.354545,0.381818,-0.332294,-2.702397,-0.06945626,0.625535,-0.390761,-3.321696,-0.07140251,-0.002026,0.368182,0.438182,-0.400117,-2.330689,-0.13408931,0.327585,-0.454573,-2.760808,-0.14075325
m1_amount_day,minute_flow_liquidity,0.943598,846618,160,844862,0,train_2025h2,100,-0.042696,-0.026998,0.41,deep_top_bottom,60,-0.053253,-0.088242,0.4,21,-0.059131,-0.105937,0.380952,39,-0.050088,-0.070062,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0510207,0.001454,0.317308,0.357301,0.442025,1.826244,-0.20564471,0.135223,0.331535,1.427815,-0.2153223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1_amount_day,minute_flow_liquidity,0.943598,846618,160,844862,0,oos_2026,100,-0.042696,-0.026998,0.41,deep_top_bottom,60,-0.053253,-0.088242,0.4,21,-0.059131,-0.105937,0.380952,39,-0.050088,-0.070062,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0510207,0.001454,0.317308,0.357301,0.442025,1.826244,-0.20564471,0.135223,0.331535,1.427815,-0.2153223,-0.001,0.240909,0.286818,-0.22294,-1.313263,-0.15207831,0.211229,-0.270785,-1.644546,-0.16294652,,,,,,,,,,,,,,,,,,,,
m1_amount_day,minute_flow_liquidity,0.943598,846618,160,844862,0,oos_2026_r3_on,100,-0.042696,-0.026998,0.41,deep_top_bottom,60,-0.053253,-0.088242,0.4,21,-0.059131,-0.105937,0.380952,39,-0.050088,-0.070062,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0510207,0.001454,0.317308,0.357301,0.442025,1.826244,-0.20564471,0.135223,0.331535,1.427815,-0.2153223,-0.001,0.240909,0.286818,-0.22294,-1.313263,-0.15207831,0.211229,-0.270785,-1.644546,-0.16294652,8e-06,0.236364,0.286364,0.001925,0.012084,-0.0660038,0.533643,-0.059513,-0.386393,-0.06725199,,,,,,,,,,
m1_amount_day,minute_flow_liquidity,0.943598,846618,160,844862,0,oos_2026_r3_off,100,-0.042696,-0.026998,0.41,deep_top_bottom,60,-0.053253,-0.088242,0.4,21,-0.059131,-0.105937,0.380952,39,-0.050088,-0.070062,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0510207,0.001454,0.317308,0.357301,0.442025,1.826244,-0.20564471,0.135223,0.331535,1.427815,-0.2153223,-0.001,0.240909,0.286818,-0.22294,-1.313263,-0.15207831,0.211229,-0.270785,-1.644546,-0.16294652,8e-06,0.236364,0.286364,0.001925,0.012084,-0.0660038,0.533643,-0.059513,-0.386393,-0.06725199,-0.001543,0.245455,0.291818,-0.322401,-1.8867,-0.11536814,0.322694,-0.364214,-2.194588,-0.12278046
m1_first5_amount,minute_flow_liquidity,0.943598,846618,160,834958,0,train_2025h2,100,-0.040941,-0.042332,0.42,deep_top_bottom,60,-0.052559,-0.063305,0.383333,21,-0.059816,-0.082319,0.333333,39,-0.048652,-0.056949,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.050157,0.000808,0.490385,0.534592,0.225847,0.89724,-0.17980286,0.135987,0.08344,0.352527,-0.19402432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1_first5_amount,minute_flow_liquidity,0.943598,846618,160,834958,0,oos_2026,100,-0.040941,-0.042332,0.42,deep_top_bottom,60,-0.052559,-0.063305,0.383333,21,-0.059816,-0.082319,0.333333,39,-0.048652,-0.056949,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.050157,0.000808,0.490385,0.534592,0.225847,0.89724,-0.17980286,0.135987,0.08344,0.352527,-0.19402432,-0.001848,0.420455,0.504545,-0.372648,-2.29141,-0.15990823,0.222985,-0.437458,-2.821854,-0.17841637,,,,,,,,,,,,,,,,,,,,
m1_first5_amount,minute_flow_liquidity,0.943598,846618,160,834958,0,oos_2026_r3_on,100,-0.040941,-0.042332,0.42,deep_top_bottom,60,-0.052559,-0.063305,0.383333,21,-0.059816,-0.082319,0.333333,39,-0.048652,-0.056949,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.050157,0.000808,0.490385,0.534592,0.225847,0.89724,-0.17980286,0.135987,0.08344,0.352527,-0.19402432,-0.001848,0.420455,0.504545,-0.372648,-2.29141,-0.15990823,0.222985,-0.437458,-2.821854,-0.17841637,-0.001853,0.404545,0.445455,-0.373288,-3.318949,-0.05675641,0.583933,-0.435847,-4.067818,-0.06239624,,,,,,,,,,
m1_first5_amount,minute_flow_liquidity,0.943598,846618,160,834958,0,oos_2026_r3_off,100,-0.040941,-0.042332,0.42,deep_top_bottom,60,-0.052559,-0.063305,0.383333,21,-0.059816,-0.082319,0.333333,39,-0.048652,-0.056949,0.410256,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.050157,0.000808,0.490385,0.534592,0.225847,0.89724,-0.17980286,0.135987,0.08344,0.352527,-0.19402432,-0.001848,0.420455,0.504545,-0.372648,-2.29141,-0.15990823,0.222985,-0.437458,-2.821854,-0.17841637,-0.001853,0.404545,0.445455,-0.373288,-3.318949,-0.05675641,0.583933,-0.435847,-4.067818,-0.06239624,-0.001846,0.431818,0.504545,-0.372303,-2.065822,-0.1394706,0.307718,-0.438324,-2.552835,-0.14214675
turnover_rate,other_numeric,0.970312,870586,160,870456,1,train_2025h2,99,-0.058482,-0.056305,0.353535,deep_top_bottom,61,-0.045697,-0.026869,0.47541,22,-0.061734,-0.02757,0.454545,39,-0.03665,-0.020976,0.487179,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.04994175,-0.002517,0.334862,0.38211,-0.470081,-4.115401,-0.30766905,0.164469,-0.51297,-4.660197,-0.32463893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turnover_rate,other_numeric,0.970312,870586,160,870456,1,oos_2026,99,-0.058482,-0.056305,0.353535,deep_top_bottom,61,-0.045697,-0.026869,0.47541,22,-0.061734,-0.02757,0.454545,39,-0.03665,-0.020976,0.487179,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.04994175,-0.002517,0.334862,0.38211,-0.470081,-4.115401,-0.30766905,0.164469,-0.51297,-4.660197,-0.32463893,-0.003709,0.322727,0.372727,-0.60793,-4.836166,-0.28190633,0.326351,-0.638883,-5.198841,-0.29516115,,,,,,,,,,,,,,,,,,,,
turnover_rate,other_numeric,0.970312,870586,160,870456,1,oos_2026_r3_on,99,-0.058482,-0.056305,0.353535,deep_top_bottom,61,-0.045697,-0.026869,0.47541,22,-0.061734,-0.02757,0.454545,39,-0.03665,-0.020976,0.487179,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.04994175,-0.002517,0.334862,0.38211,-0.470081,-4.115401,-0.30766905,0.164469,-0.51297,-4.660197,-0.32463893,-0.003709,0.322727,0.372727,-0.60793,-4.836166,-0.28190633,0.326351,-0.638883,-5.198841,-0.29516115,-0.006744,0.302273,0.331364,-0.818273,-9.898845,-0.17485327,0.713188,-0.831602,-10.340644,-0.17981538,,,,,,,,,,
turnover_rate,other_numeric,0.970312,870586,160,870456,1,oos_2026_r3_off,99,-0.058482,-0.056305,0.353535,deep_top_bottom,61,-0.045697,-0.026869,0.47541,22,-0.061734,-0.02757,0.454545,39,-0.03665,-0.020976,0.487179,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.04994175,-0.002517,0.334862,0.38211,-0.470081,-4.115401,-0.30766905,0.164469,-0.51297,-4.660197,-0.32463893,-0.003709,0.322727,0.372727,-0.60793,-4.836166,-0.28190633,0.326351,-0.638883,-5.198841,-0.29516115,-0.006744,0.302273,0.331364,-0.818273,-9.898845,-0.17485327,0.713188,-0.831602,-10.340644,-0.17981538,-0.001996,0.331818,0.386364,-0.395643,-2.438028,-0.14110657,0.425428,-0.445246,-2.812603,-0.14993728
m1_first5_range,minute_range_price_state,0.943598,846618,160,256407,0,train_2025h2,100,-0.047128,-0.04113,0.34,deep_top_bottom,60,-0.04607,-0.028483,0.416667,21,-0.05702,-0.034495,0.380952,39,-0.040174,-0.01856,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0470926,-0.001243,0.776699,0.825,-0.269138,-2.277617,-0.19732038,0.150666,-0.398136,-3.638762,-0.24545919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1_first5_range,minute_range_price_state,0.943598,846618,160,256407,0,oos_2026,100,-0.047128,-0.04113,0.34,deep_top_bottom,60,-0.04607,-0.028483,0.416667,21,-0.05702,-0.034495,0.380952,39,-0.040174,-0.01856,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0470926,-0.001243,0.776699,0.825,-0.269138,-2.277617,-0.19732038,0.150666,-0.398136,-3.638762,-0.24545919,-0.002925,0.772727,0.823182,-0.52196,-3.72864,-0.19986002,0.304639,-0.607161,-4.63098,-0.23230021,,,,,,,,,,,,,,,,,,,,
m1_first5_range,minute_range_price_state,0.943598,846618,160,256407,0,oos_2026_r3_on,100,-0.047128,-0.04113,0.34,deep_top_bottom,60,-0.04607,-0.028483,0.416667,21,-0.05702,-0.034495,0.380952,39,-0.040174,-0.01856,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0470926,-0.001243,0.776699,0.825,-0.269138,-2.277617,-0.19732038,0.150666,-0.398136,-3.638762,-0.24545919,-0.002925,0.772727,0.823182,-0.52196,-3.72864,-0.19986002,0.304639,-0.607161,-4.63098,-0.23230021,-0.004291,0.777273,0.836364,-0.66161,-8.275746,-0.09799141,0.687087,-0.72273,-9.144012,-0.11071741,,,,,,,,,,
m1_first5_range,minute_range_price_state,0.943598,846618,160,256407,0,oos_2026_r3_off,100,-0.047128,-0.04113,0.34,deep_top_bottom,60,-0.04607,-0.028483,0.416667,21,-0.05702,-0.034495,0.380952,39,-0.040174,-0.01856,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0470926,-0.001243,0.776699,0.825,-0.269138,-2.277617,-0.19732038,0.150666,-0.398136,-3.638762,-0.24545919,-0.002925,0.772727,0.823182,-0.52196,-3.72864,-0.19986002,0.304639,-0.607161,-4.63098,-0.23230021,-0.004291,0.777273,0.836364,-0.66161,-8.275746,-0.09799141,0.687087,-0.72273,-9.144012,-0.11071741,-0.002189,0.768182,0.81,-0.42433,-2.43504,-0.11548935,0.382325,-0.52619,-3.248441,-0.1367201
amount,daily_flow_liquidity,0.980757,879958,160,863536,1,train_2025h2,99,-0.029753,-0.012373,0.464646,deep_top_bottom,61,-0.046901,-0.078646,0.42623,22,-0.050852,-0.084457,0.409091,39,-0.044672,-0.077455,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0428723,0.001524,0.298165,0.346491,0.467635,1.696896,-0.17668655,0.128361,0.362191,1.367786,-0.18456141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amount,daily_flow_liquidity,0.980757,879958,160,863536,1,oos_2026,99,-0.029753,-0.012373,0.464646,deep_top_bottom,61,-0.046901,-0.078646,0.42623,22,-0.050852,-0.084457,0.409091,39,-0.044672,-0.077455,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0428723,0.001524,0.298165,0.346491,0.467635,1.696896,-0.17668655,0.128361,0.362191,1.367786,-0.18456141,0.000205,0.245455,0.290909,0.05303,0.292745,-0.09719481,0.207047,-0.011055,-0.062956,-0.10510196,,,,,,,,,,,,,,,,,,,,
amount,daily_flow_liquidity,0.980757,879958,160,863536,1,oos_2026_r3_on,99,-0.029753,-0.012373,0.464646,deep_top_bottom,61,-0.046901,-0.078646,0.42623,22,-0.050852,-0.084457,0.409091,39,-0.044672,-0.077455,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0428723,0.001524,0.298165,0.346491,0.467635,1.696896,-0.17668655,0.128361,0.362191,1.367786,-0.18456141,0.000205,0.245455,0.290909,0.05303,0.292745,-0.09719481,0.207047,-0.011055,-0.062956,-0.10510196,0.001647,0.243182,0.272273,0.513785,3.263416,-0.04622604,0.441616,0.424528,2.785618,-0.04748951,,,,,,,,,,
amount,daily_flow_liquidity,0.980757,879958,160,863536,1,oos_2026_r3_off,99,-0.029753,-0.012373,0.464646,deep_top_bottom,61,-0.046901,-0.078646,0.42623,22,-0.050852,-0.084457,0.409091,39,-0.044672,-0.077455,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0428723,0.001524,0.298165,0.346491,0.467635,1.696896,-0.17668655,0.128361,0.362191,1.367786,-0.18456141,0.000205,0.245455,0.290909,0.05303,0.292745,-0.09719481,0.207047,-0.011055,-0.062956,-0.10510196,0.001647,0.243182,0.272273,0.513785,3.263416,-0.04622604,0.441616,0.424528,2.785618,-0.04748951,-0.000608,0.245455,0.290909,-0.142123,-0.79951,-0.09719481,0.304875,-0.19525,-1.13236,-0.09872618
m1_first15_vol,minute_flow_liquidity,0.943598,846618,160,352725,0,train_2025h2,100,-0.026367,-0.033581,0.39,deep_top_bottom,60,-0.03276,-0.032788,0.383333,21,-0.054685,-0.034125,0.238095,39,-0.020955,-0.031452,0.461538,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.03267975,-4.7e-05,0.432039,0.5,-0.011738,-0.090481,-0.11098351,0.152917,-0.11455,-0.918714,-0.12742989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1_first15_vol,minute_flow_liquidity,0.943598,846618,160,352725,0,oos_2026,100,-0.026367,-0.033581,0.39,deep_top_bottom,60,-0.03276,-0.032788,0.383333,21,-0.054685,-0.034125,0.238095,39,-0.020955,-0.031452,0.461538,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.03267975,-4.7e-05,0.432039,0.5,-0.011738,-0.090481,-0.11098351,0.152917,-0.11455,-0.918714,-0.12742989,-0.001783,0.390909,0.437273,-0.362211,-2.51367,-0.14502841,0.210324,-0.423305,-3.006188,-0.16413384,,,,,,,,,,,,,,,,,,,,
