candidate_id,expression,factor_lane,source_lane,source_generator,search_memory_key,expression_hash,source_family,source_id,parent_expression_hash,parent_expression,field_list,note,fresh_search_intent,x0_r3_role
phase3ay_x0_minute_transfer_00177,"CSRank(Mul(ZScore(CSRank(Sub(Mean($amount,6),Mean($amount,3)))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:d8bab1964f1466dc3678abe2,d8bab1964f1466dc3678abe2,phase3k_149_representative,registry_007,869dadbfe44f5b0324867cf9,"CSRank(Sub(Mean($amount,6),Mean($amount,3)))","$amount,$amount_yuan,$final_float_market_cap",old family interaction with AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00178,"CSRank(CSResidual(ZScore(CSRank(Sub(Mean($amount,6),Mean($amount,3)))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:928bdfe409440a480e7bf9ef,928bdfe409440a480e7bf9ef,phase3k_149_representative,registry_007,869dadbfe44f5b0324867cf9,"CSRank(Sub(Mean($amount,6),Mean($amount,3)))","$amount,$amount_yuan,$final_float_market_cap",old family residualized against AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00179,"CSRank(Add(ZScore(CSRank(Sub(Mean($amount,6),Mean($amount,3)))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:0458bda75fcd60dac63c6d7d,0458bda75fcd60dac63c6d7d,phase3k_149_representative,registry_007,869dadbfe44f5b0324867cf9,"CSRank(Sub(Mean($amount,6),Mean($amount,3)))","$amount,$amount_yuan,$final_float_market_cap",old family plus AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00180,"CSRank(Mul(ZScore(CSRank(Sub(Mean($amount,6),Mean($amount,3)))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:ce34dfb215b93e6d3e28683c,ce34dfb215b93e6d3e28683c,phase3k_149_representative,registry_007,869dadbfe44f5b0324867cf9,"CSRank(Sub(Mean($amount,6),Mean($amount,3)))","$amount,$amount_yuan,$final_float_market_cap",old family interaction with AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00181,"CSRank(CSResidual(ZScore(CSRank(Sub(Mean($amount,6),Mean($amount,3)))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:2267d92895949321fc2b86f1,2267d92895949321fc2b86f1,phase3k_149_representative,registry_007,869dadbfe44f5b0324867cf9,"CSRank(Sub(Mean($amount,6),Mean($amount,3)))","$amount,$amount_yuan,$final_float_market_cap",old family residualized against AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00182,"CSRank(Add(ZScore(CSRank(Sub(Mean($amount,6),Mean($amount,3)))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:a2796e3d16b006542ffa73d5,a2796e3d16b006542ffa73d5,phase3k_149_representative,registry_007,869dadbfe44f5b0324867cf9,"CSRank(Sub(Mean($amount,6),Mean($amount,3)))","$amount,$amount_yuan,$final_float_market_cap",old family plus AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00183,"CSRank(Mul(ZScore(CSRank(Sub(Mean($amount,6),Mean($amount,3)))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:18de16369b7e09996428c8d5,18de16369b7e09996428c8d5,phase3k_149_representative,registry_007,869dadbfe44f5b0324867cf9,"CSRank(Sub(Mean($amount,6),Mean($amount,3)))","$amount,$amount_yuan,$final_float_market_cap",old family interaction with AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00184,"CSRank(CSResidual(ZScore(CSRank(Sub(Mean($amount,6),Mean($amount,3)))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:429fcf53870e8acdaa2ece81,429fcf53870e8acdaa2ece81,phase3k_149_representative,registry_007,869dadbfe44f5b0324867cf9,"CSRank(Sub(Mean($amount,6),Mean($amount,3)))","$amount,$amount_yuan,$final_float_market_cap",old family residualized against AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00185,"CSRank(Add(ZScore(CSRank(Sub(Mean($amount,6),Mean($amount,3)))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:ea75503656878c30822e2280,ea75503656878c30822e2280,phase3k_149_representative,registry_007,869dadbfe44f5b0324867cf9,"CSRank(Sub(Mean($amount,6),Mean($amount,3)))","$amount,$float_share",old family plus AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00186,"CSRank(Mul(ZScore(CSRank(Sub(Mean($amount,6),Mean($amount,3)))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:33183e07c4b20af32d0e6226,33183e07c4b20af32d0e6226,phase3k_149_representative,registry_007,869dadbfe44f5b0324867cf9,"CSRank(Sub(Mean($amount,6),Mean($amount,3)))","$amount,$float_share",old family interaction with AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00187,"CSRank(CSResidual(ZScore(CSRank(Sub(Mean($amount,6),Mean($amount,3)))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:d84d6155a11ebf4d46857ea7,d84d6155a11ebf4d46857ea7,phase3k_149_representative,registry_007,869dadbfe44f5b0324867cf9,"CSRank(Sub(Mean($amount,6),Mean($amount,3)))","$amount,$float_share",old family residualized against AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00188,"CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))",ay_old_family_minute_base,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:34ac661dc0c14aac123f8cec,34ac661dc0c14aac123f8cec,phase3k_149_representative,registry_008,34ac661dc0c14aac123f8cec,"CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))","$close,$final_float_market_cap",original expression on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00189,"Neg(CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34)))))",ay_old_family_minute_neg,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:1fb4a9034cf1b7f94349fdeb,1fb4a9034cf1b7f94349fdeb,phase3k_149_representative,registry_008,34ac661dc0c14aac123f8cec,"CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))","$close,$final_float_market_cap",direction check on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00190,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:c7e6425425b71a7f88972449,c7e6425425b71a7f88972449,phase3k_149_representative,registry_008,34ac661dc0c14aac123f8cec,"CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))","$amount_yuan,$close,$final_float_market_cap",old family plus AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00191,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:f7af01a3b79204874b66aaef,f7af01a3b79204874b66aaef,phase3k_149_representative,registry_008,34ac661dc0c14aac123f8cec,"CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))","$amount_yuan,$close,$final_float_market_cap",old family interaction with AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00192,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:8abc48c75428826718a5bedc,8abc48c75428826718a5bedc,phase3k_149_representative,registry_008,34ac661dc0c14aac123f8cec,"CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))","$amount_yuan,$close,$final_float_market_cap",old family residualized against AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00193,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:d792deab565299599fade1c3,d792deab565299599fade1c3,phase3k_149_representative,registry_008,34ac661dc0c14aac123f8cec,"CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))","$amount_yuan,$close,$final_float_market_cap",old family plus AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00194,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:25063e36d92f6b95bd0d659d,25063e36d92f6b95bd0d659d,phase3k_149_representative,registry_008,34ac661dc0c14aac123f8cec,"CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))","$amount_yuan,$close,$final_float_market_cap",old family interaction with AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00195,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:c9ee8c55b8bdd6828bf09957,c9ee8c55b8bdd6828bf09957,phase3k_149_representative,registry_008,34ac661dc0c14aac123f8cec,"CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))","$amount_yuan,$close,$final_float_market_cap",old family residualized against AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00196,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:9dd7559b4b90cf0fa3fb2462,9dd7559b4b90cf0fa3fb2462,phase3k_149_representative,registry_008,34ac661dc0c14aac123f8cec,"CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))","$amount_yuan,$close,$final_float_market_cap",old family plus AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00197,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:2bcfeeccd6cbb7523d300c9c,2bcfeeccd6cbb7523d300c9c,phase3k_149_representative,registry_008,34ac661dc0c14aac123f8cec,"CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))","$amount_yuan,$close,$final_float_market_cap",old family interaction with AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00198,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:701b0660a8d8f8eb62a62329,701b0660a8d8f8eb62a62329,phase3k_149_representative,registry_008,34ac661dc0c14aac123f8cec,"CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))","$amount_yuan,$close,$final_float_market_cap",old family residualized against AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00199,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:fa5900af2c785d81032fe8b6,fa5900af2c785d81032fe8b6,phase3k_149_representative,registry_008,34ac661dc0c14aac123f8cec,"CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))","$amount,$close,$final_float_market_cap,$float_share",old family plus AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00200,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:f23aa28206f3bf22e0548074,f23aa28206f3bf22e0548074,phase3k_149_representative,registry_008,34ac661dc0c14aac123f8cec,"CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))","$amount,$close,$final_float_market_cap,$float_share",old family interaction with AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00201,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:f2e9be4c5de6b2cfde648b8c,f2e9be4c5de6b2cfde648b8c,phase3k_149_representative,registry_008,34ac661dc0c14aac123f8cec,"CSRank(Mul(ZScore(Std($close,8)),ZScore(Std($final_float_market_cap,34))))","$amount,$close,$final_float_market_cap,$float_share",old family residualized against AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00202,"CSRank(Mul(ZScore(Std($close,2)),ZScore(Std($final_float_market_cap,2))))",ay_old_family_minute_base,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:dbfdda76f407ad29cc4eae1e,dbfdda76f407ad29cc4eae1e,phase3k_149_representative,registry_009,dbfdda76f407ad29cc4eae1e,"CSRank(Mul(ZScore(Std($close,2)),ZScore(Std($final_float_market_cap,2))))","$close,$final_float_market_cap",original expression on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00203,"Neg(CSRank(Mul(ZScore(Std($close,2)),ZScore(Std($final_float_market_cap,2)))))",ay_old_family_minute_neg,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:4acbb990be132cc8b350fced,4acbb990be132cc8b350fced,phase3k_149_representative,registry_009,dbfdda76f407ad29cc4eae1e,"CSRank(Mul(ZScore(Std($close,2)),ZScore(Std($final_float_market_cap,2))))","$close,$final_float_market_cap",direction check on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00204,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Std($close,2)),ZScore(Std($final_float_market_cap,2))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:195c9e86258d1d6816488e59,195c9e86258d1d6816488e59,phase3k_149_representative,registry_009,dbfdda76f407ad29cc4eae1e,"CSRank(Mul(ZScore(Std($close,2)),ZScore(Std($final_float_market_cap,2))))","$amount_yuan,$close,$final_float_market_cap",old family plus AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00205,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Std($close,2)),ZScore(Std($final_float_market_cap,2))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:ecfa5bd77f9e16381ca91a27,ecfa5bd77f9e16381ca91a27,phase3k_149_representative,registry_009,dbfdda76f407ad29cc4eae1e,"CSRank(Mul(ZScore(Std($close,2)),ZScore(Std($final_float_market_cap,2))))","$amount_yuan,$close,$final_float_market_cap",old family interaction with AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00206,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Std($close,2)),ZScore(Std($final_float_market_cap,2))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:ec7e3fd8f4593a3e1e42b37e,ec7e3fd8f4593a3e1e42b37e,phase3k_149_representative,registry_009,dbfdda76f407ad29cc4eae1e,"CSRank(Mul(ZScore(Std($close,2)),ZScore(Std($final_float_market_cap,2))))","$amount_yuan,$close,$final_float_market_cap",old family residualized against AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00207,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Std($close,2)),ZScore(Std($final_float_market_cap,2))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:668f73750dabcf118f8ef9ab,668f73750dabcf118f8ef9ab,phase3k_149_representative,registry_009,dbfdda76f407ad29cc4eae1e,"CSRank(Mul(ZScore(Std($close,2)),ZScore(Std($final_float_market_cap,2))))","$amount_yuan,$close,$final_float_market_cap",old family plus AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00208,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Std($close,2)),ZScore(Std($final_float_market_cap,2))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:306f615933283cd5aa9cb5dd,306f615933283cd5aa9cb5dd,phase3k_149_representative,registry_009,dbfdda76f407ad29cc4eae1e,"CSRank(Mul(ZScore(Std($close,2)),ZScore(Std($final_float_market_cap,2))))","$amount_yuan,$close,$final_float_market_cap",old family interaction with AW capacity signal capflow30,False,read_only_transfer_diagnostic
