candidate_id,factor_lane,diagnostic_role,input_field_count,missing_input_fields,blocked_input_fields,forbidden_input_fields,materialization_status,expression
phase3ad_newdata_atomic_inverse_rank_00820,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_other_income_yoy))
phase3ad_newdata_atomic_direct_rank_00821,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_operate_profit_other)
phase3ad_newdata_atomic_inverse_rank_00822,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_operate_profit_other))
phase3ad_newdata_atomic_direct_rank_00823,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_operate_profit_other_yoy)
phase3ad_newdata_atomic_inverse_rank_00824,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_operate_profit_other_yoy))
phase3ad_newdata_atomic_direct_rank_00825,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_operate_profit_balance)
phase3ad_newdata_atomic_inverse_rank_00826,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_operate_profit_balance))
phase3ad_newdata_atomic_direct_rank_00827,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_operate_profit_balance_yoy)
phase3ad_newdata_atomic_inverse_rank_00828,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_operate_profit_balance_yoy))
phase3ad_newdata_atomic_direct_rank_00829,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_operate_profit)
phase3ad_newdata_atomic_inverse_rank_00830,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_operate_profit))
phase3ad_newdata_atomic_inverse_rank_00831,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_operate_profit_yoy))
phase3ad_newdata_atomic_direct_rank_00832,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_nonbusiness_income)
phase3ad_newdata_atomic_inverse_rank_00833,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_nonbusiness_income))
phase3ad_newdata_atomic_direct_rank_00834,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_nonbusiness_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00835,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_nonbusiness_income_yoy))
phase3ad_newdata_atomic_direct_rank_00836,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_noncurrent_disposal_income)
phase3ad_newdata_atomic_inverse_rank_00837,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_noncurrent_disposal_income))
phase3ad_newdata_atomic_direct_rank_00838,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_noncurrent_disposal_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00839,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_noncurrent_disposal_income_yoy))
phase3ad_newdata_atomic_direct_rank_00840,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_nonbusiness_expense)
phase3ad_newdata_atomic_inverse_rank_00841,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_nonbusiness_expense))
phase3ad_newdata_atomic_direct_rank_00842,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_nonbusiness_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00843,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_nonbusiness_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00844,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_noncurrent_disposal_loss)
phase3ad_newdata_atomic_inverse_rank_00845,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_noncurrent_disposal_loss))
phase3ad_newdata_atomic_direct_rank_00846,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_noncurrent_disposal_loss_yoy)
phase3ad_newdata_atomic_inverse_rank_00847,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_noncurrent_disposal_loss_yoy))
phase3ad_newdata_atomic_direct_rank_00848,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_effect_tp_other)
phase3ad_newdata_atomic_inverse_rank_00849,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_effect_tp_other))
phase3ad_newdata_atomic_direct_rank_00850,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_effect_tp_other_yoy)
phase3ad_newdata_atomic_inverse_rank_00851,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_effect_tp_other_yoy))
phase3ad_newdata_atomic_direct_rank_00852,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_total_profit_balance)
phase3ad_newdata_atomic_inverse_rank_00853,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_total_profit_balance))
phase3ad_newdata_atomic_direct_rank_00854,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_total_profit_balance_yoy)
phase3ad_newdata_atomic_inverse_rank_00855,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_total_profit_balance_yoy))
phase3ad_newdata_atomic_direct_rank_00856,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_total_profit)
phase3ad_newdata_atomic_inverse_rank_00857,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_total_profit))
phase3ad_newdata_atomic_direct_rank_00858,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_total_profit_yoy)
phase3ad_newdata_atomic_inverse_rank_00859,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_total_profit_yoy))
phase3ad_newdata_atomic_direct_rank_00860,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_income_tax)
phase3ad_newdata_atomic_inverse_rank_00861,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_income_tax))
phase3ad_newdata_atomic_direct_rank_00862,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_income_tax_yoy)
phase3ad_newdata_atomic_inverse_rank_00863,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_income_tax_yoy))
phase3ad_newdata_atomic_direct_rank_00864,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_effect_netprofit_other)
phase3ad_newdata_atomic_inverse_rank_00865,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_effect_netprofit_other))
phase3ad_newdata_atomic_direct_rank_00866,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_effect_netprofit_other_yoy)
phase3ad_newdata_atomic_inverse_rank_00867,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_effect_netprofit_other_yoy))
phase3ad_newdata_atomic_direct_rank_00868,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_effect_netprofit_balance)
phase3ad_newdata_atomic_inverse_rank_00869,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_effect_netprofit_balance))
phase3ad_newdata_atomic_direct_rank_00870,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_effect_netprofit_balance_yoy)
phase3ad_newdata_atomic_inverse_rank_00871,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_effect_netprofit_balance_yoy))
phase3ad_newdata_atomic_direct_rank_00872,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_unconfirm_invest_loss)
phase3ad_newdata_atomic_inverse_rank_00873,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_unconfirm_invest_loss))
phase3ad_newdata_atomic_direct_rank_00874,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_unconfirm_invest_loss_yoy)
phase3ad_newdata_atomic_inverse_rank_00875,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_unconfirm_invest_loss_yoy))
phase3ad_newdata_atomic_direct_rank_00876,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_netprofit)
phase3ad_newdata_atomic_inverse_rank_00877,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_netprofit))
phase3ad_newdata_atomic_inverse_rank_00878,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_netprofit_yoy))
phase3ad_newdata_atomic_direct_rank_00879,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_precombine_profit)
phase3ad_newdata_atomic_inverse_rank_00880,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_precombine_profit))
phase3ad_newdata_atomic_direct_rank_00881,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_precombine_profit_yoy)
phase3ad_newdata_atomic_inverse_rank_00882,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_precombine_profit_yoy))
phase3ad_newdata_atomic_direct_rank_00883,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_continued_netprofit)
phase3ad_newdata_atomic_inverse_rank_00884,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_continued_netprofit))
phase3ad_newdata_atomic_direct_rank_00885,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_continued_netprofit_yoy)
phase3ad_newdata_atomic_inverse_rank_00886,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_continued_netprofit_yoy))
phase3ad_newdata_atomic_direct_rank_00887,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_discontinued_netprofit)
phase3ad_newdata_atomic_inverse_rank_00888,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_discontinued_netprofit))
phase3ad_newdata_atomic_direct_rank_00889,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_discontinued_netprofit_yoy)
phase3ad_newdata_atomic_inverse_rank_00890,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_discontinued_netprofit_yoy))
phase3ad_newdata_atomic_direct_rank_00891,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_parent_netprofit)
phase3ad_newdata_atomic_inverse_rank_00892,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_parent_netprofit))
phase3ad_newdata_atomic_inverse_rank_00893,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_parent_netprofit_yoy))
phase3ad_newdata_atomic_direct_rank_00894,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_minority_interest)
phase3ad_newdata_atomic_inverse_rank_00895,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_minority_interest))
phase3ad_newdata_atomic_direct_rank_00896,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_minority_interest_yoy)
phase3ad_newdata_atomic_inverse_rank_00897,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_minority_interest_yoy))
phase3ad_newdata_atomic_direct_rank_00898,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_deduct_parent_netprofit)
phase3ad_newdata_atomic_inverse_rank_00899,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_deduct_parent_netprofit))
phase3ad_newdata_atomic_direct_rank_00900,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_deduct_parent_netprofit_yoy)
phase3ad_newdata_atomic_inverse_rank_00901,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_deduct_parent_netprofit_yoy))
phase3ad_newdata_atomic_direct_rank_00902,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_netprofit_other)
phase3ad_newdata_atomic_inverse_rank_00903,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_netprofit_other))
phase3ad_newdata_atomic_direct_rank_00904,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_netprofit_other_yoy)
phase3ad_newdata_atomic_inverse_rank_00905,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_netprofit_other_yoy))
phase3ad_newdata_atomic_direct_rank_00906,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_netprofit_balance)
phase3ad_newdata_atomic_inverse_rank_00907,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_netprofit_balance))
phase3ad_newdata_atomic_direct_rank_00908,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_netprofit_balance_yoy)
phase3ad_newdata_atomic_inverse_rank_00909,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_netprofit_balance_yoy))
phase3ad_newdata_atomic_direct_rank_00910,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_basic_eps)
phase3ad_newdata_atomic_inverse_rank_00911,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_basic_eps))
phase3ad_newdata_atomic_direct_rank_00912,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_basic_eps_yoy)
phase3ad_newdata_atomic_inverse_rank_00913,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_basic_eps_yoy))
phase3ad_newdata_atomic_direct_rank_00914,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_diluted_eps)
phase3ad_newdata_atomic_inverse_rank_00915,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_diluted_eps))
phase3ad_newdata_atomic_direct_rank_00916,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_diluted_eps_yoy)
phase3ad_newdata_atomic_inverse_rank_00917,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_diluted_eps_yoy))
phase3ad_newdata_atomic_direct_rank_00918,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_other_compre_income)
phase3ad_newdata_atomic_inverse_rank_00919,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_other_compre_income))
phase3ad_newdata_atomic_direct_rank_00920,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_other_compre_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00921,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_other_compre_income_yoy))
phase3ad_newdata_atomic_direct_rank_00922,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_parent_oci)
phase3ad_newdata_atomic_inverse_rank_00923,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_parent_oci))
phase3ad_newdata_atomic_direct_rank_00924,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_parent_oci_yoy)
phase3ad_newdata_atomic_inverse_rank_00925,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_parent_oci_yoy))
phase3ad_newdata_atomic_direct_rank_00926,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_minority_oci)
phase3ad_newdata_atomic_inverse_rank_00927,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_minority_oci))
phase3ad_newdata_atomic_direct_rank_00928,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_minority_oci_yoy)
phase3ad_newdata_atomic_inverse_rank_00929,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_minority_oci_yoy))
phase3ad_newdata_atomic_direct_rank_00930,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_parent_oci_other)
phase3ad_newdata_atomic_inverse_rank_00931,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_parent_oci_other))
phase3ad_newdata_atomic_direct_rank_00932,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_parent_oci_other_yoy)
phase3ad_newdata_atomic_inverse_rank_00933,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_parent_oci_other_yoy))
phase3ad_newdata_atomic_direct_rank_00934,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_parent_oci_balance)
phase3ad_newdata_atomic_inverse_rank_00935,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_parent_oci_balance))
phase3ad_newdata_atomic_direct_rank_00936,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_parent_oci_balance_yoy)
phase3ad_newdata_atomic_inverse_rank_00937,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_parent_oci_balance_yoy))
phase3ad_newdata_atomic_direct_rank_00938,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_unable_oci)
phase3ad_newdata_atomic_inverse_rank_00939,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_unable_oci))
phase3ad_newdata_atomic_direct_rank_00940,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_unable_oci_yoy)
phase3ad_newdata_atomic_inverse_rank_00941,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_unable_oci_yoy))
phase3ad_newdata_atomic_direct_rank_00942,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_creditrisk_fairvalue_change)
phase3ad_newdata_atomic_inverse_rank_00943,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_creditrisk_fairvalue_change))
phase3ad_newdata_atomic_direct_rank_00944,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_creditrisk_fairvalue_change_yoy)
phase3ad_newdata_atomic_inverse_rank_00945,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_creditrisk_fairvalue_change_yoy))
phase3ad_newdata_atomic_direct_rank_00946,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_otherright_fairvalue_change)
phase3ad_newdata_atomic_inverse_rank_00947,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_otherright_fairvalue_change))
phase3ad_newdata_atomic_direct_rank_00948,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_otherright_fairvalue_change_yoy)
phase3ad_newdata_atomic_inverse_rank_00949,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_otherright_fairvalue_change_yoy))
phase3ad_newdata_atomic_direct_rank_00950,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_setup_profit_change)
phase3ad_newdata_atomic_inverse_rank_00951,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_setup_profit_change))
phase3ad_newdata_atomic_direct_rank_00952,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_setup_profit_change_yoy)
phase3ad_newdata_atomic_inverse_rank_00953,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_setup_profit_change_yoy))
phase3ad_newdata_atomic_direct_rank_00954,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_rightlaw_unable_oci)
phase3ad_newdata_atomic_inverse_rank_00955,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_rightlaw_unable_oci))
phase3ad_newdata_atomic_direct_rank_00956,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_rightlaw_unable_oci_yoy)
phase3ad_newdata_atomic_inverse_rank_00957,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_rightlaw_unable_oci_yoy))
phase3ad_newdata_atomic_direct_rank_00958,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_unable_oci_other)
phase3ad_newdata_atomic_inverse_rank_00959,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_unable_oci_other))
phase3ad_newdata_atomic_direct_rank_00960,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_unable_oci_other_yoy)
phase3ad_newdata_atomic_inverse_rank_00961,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_unable_oci_other_yoy))
phase3ad_newdata_atomic_direct_rank_00962,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_unable_oci_balance)
phase3ad_newdata_atomic_inverse_rank_00963,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_unable_oci_balance))
phase3ad_newdata_atomic_direct_rank_00964,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_unable_oci_balance_yoy)
phase3ad_newdata_atomic_inverse_rank_00965,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_unable_oci_balance_yoy))
phase3ad_newdata_atomic_direct_rank_00966,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_able_oci)
phase3ad_newdata_atomic_inverse_rank_00967,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_able_oci))
phase3ad_newdata_atomic_direct_rank_00968,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_able_oci_yoy)
phase3ad_newdata_atomic_inverse_rank_00969,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_able_oci_yoy))
phase3ad_newdata_atomic_direct_rank_00970,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_rightlaw_able_oci)
phase3ad_newdata_atomic_inverse_rank_00971,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_rightlaw_able_oci))
phase3ad_newdata_atomic_direct_rank_00972,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_rightlaw_able_oci_yoy)
phase3ad_newdata_atomic_inverse_rank_00973,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_rightlaw_able_oci_yoy))
phase3ad_newdata_atomic_direct_rank_00974,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_afa_fairvalue_change)
phase3ad_newdata_atomic_inverse_rank_00975,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_afa_fairvalue_change))
phase3ad_newdata_atomic_direct_rank_00976,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_afa_fairvalue_change_yoy)
phase3ad_newdata_atomic_inverse_rank_00977,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_afa_fairvalue_change_yoy))
phase3ad_newdata_atomic_direct_rank_00978,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_hmi_afa)
phase3ad_newdata_atomic_inverse_rank_00979,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_hmi_afa))
phase3ad_newdata_atomic_direct_rank_00980,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_hmi_afa_yoy)
phase3ad_newdata_atomic_inverse_rank_00981,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_hmi_afa_yoy))
phase3ad_newdata_atomic_direct_rank_00982,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_cashflow_hedge_valid)
phase3ad_newdata_atomic_inverse_rank_00983,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_cashflow_hedge_valid))
phase3ad_newdata_atomic_direct_rank_00984,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_cashflow_hedge_valid_yoy)
phase3ad_newdata_atomic_inverse_rank_00985,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_cashflow_hedge_valid_yoy))
