source_root,dataset,field_name,field_family,route,visibility_class,selector_role,recommended_transforms,priority,pit_rule,system_destination,next_action
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CONVERT_DIFF_YOY,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,lagged_level|rank_xsection|zscore,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CREDITOR_INVEST,tradability_universe,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,filter_only|risk_control|do_not_rank_standalone,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CREDITOR_INVEST_YOY,tradability_universe,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,filter_only|risk_control|do_not_rank_standalone,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CREDITOR_PLAN_INVEST,tradability_universe,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,filter_only|risk_control|do_not_rank_standalone,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CREDITOR_PLAN_INVEST_YOY,tradability_universe,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,filter_only|risk_control|do_not_rank_standalone,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CREDIT_AGENT_SECURITY,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,lagged_level|rank_xsection|zscore,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CREDIT_AGENT_SECURITY_YOY,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,lagged_level|rank_xsection|zscore,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CREDIT_EXCESS_RESERVE,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,lagged_level|rank_xsection|zscore,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CREDIT_EXCESS_RESERVE_YOY,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,lagged_level|rank_xsection|zscore,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CURRENCY,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,lagged_level|rank_xsection|zscore,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CURRENT_ASSET_BALANCE,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CURRENT_ASSET_BALANCE_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CURRENT_ASSET_OTHER,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CURRENT_ASSET_OTHER_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CURRENT_LIAB_BALANCE,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CURRENT_LIAB_BALANCE_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CURRENT_LIAB_OTHER,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CURRENT_LIAB_OTHER_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CUSTOMER_CREDIT_DEPOSIT,tradability_universe,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,filter_only|risk_control|do_not_rank_standalone,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CUSTOMER_CREDIT_DEPOSIT_YOY,tradability_universe,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,filter_only|risk_control|do_not_rank_standalone,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CUSTOMER_DEPOSIT,tradability_universe,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,filter_only|risk_control|do_not_rank_standalone,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CUSTOMER_DEPOSIT_YOY,tradability_universe,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,filter_only|risk_control|do_not_rank_standalone,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CUSTOMER_EXCESS_RESERVE,tradability_universe,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,filter_only|risk_control|do_not_rank_standalone,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,CUSTOMER_EXCESS_RESERVE_YOY,tradability_universe,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,filter_only|risk_control|do_not_rank_standalone,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,DEFER_INCOME,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,DEFER_INCOME_1YEAR,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,DEFER_INCOME_1YEAR_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,DEFER_INCOME_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,DEFER_TAX_ASSET,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,DEFER_TAX_ASSET_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,DEFER_TAX_LIAB,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,DEFER_TAX_LIAB_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,DEPOSIT_CERTIFICATE,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,lagged_level|rank_xsection|zscore,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,DEPOSIT_CERTIFICATE_YOY,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,lagged_level|rank_xsection|zscore,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,DEPOSIT_INTERBANK,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,lagged_level|rank_xsection|zscore,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,DEPOSIT_INTERBANK_YOY,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,lagged_level|rank_xsection|zscore,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,DERIVE_FINASSET,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,DERIVE_FINASSET_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
