shard,attempt,attempt_dir,summary_path,rows_path,rows_exists,decision,error_count,input_candidate_count,evaluated_candidate_count,memory_hit_count,panel_rows,panel_codes,evaluated_trade_time_count,original_trade_time_count,panel_read_column_count,expression_field_count,lazy_sidecar_enabled,lazy_loaded_field_count,_mtime
shard_10,shard_10_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,776744,340,2400,58563,26,19,True,1,1781290324.0512817
shard_10,shard_10_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,776744,340,2400,58563,18,12,True,3,1781290325.4781191
shard_10,shard_10_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,776744,340,2400,58563,27,21,True,2,1781290326.8962493
shard_10,shard_10_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,776744,340,2400,58563,27,22,True,2,1781290328.2796416
shard_10,shard_10_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,776744,340,2400,58563,22,16,True,2,1781290329.63439
shard_11,shard_11_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3BA_PARALLEL_V2_MERGED_TRUE1MIN_EVAL,0,768,768,0,773390,339,2400,58563,26,19,True,1,1781290331.281623
shard_11,shard_11_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,773390,339,2400,58563,26,19,True,1,1781290332.6964424
shard_11,shard_11_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,773390,339,2400,58563,26,19,True,1,1781290334.0270667
shard_11,shard_11_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,773390,339,2400,58563,18,12,True,3,1781290335.3957205
shard_11,shard_11_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,773390,339,2400,58563,27,21,True,2,1781290336.8460264
shard_11,shard_11_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,773390,339,2400,58563,27,22,True,2,1781290338.3067
shard_11,shard_11_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_11_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,773390,339,2400,58563,22,16,True,2,1781290339.7627988
shard_12,shard_12_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3BA_PARALLEL_V2_MERGED_TRUE1MIN_EVAL,0,768,768,0,778472,339,2400,58563,26,19,True,1,1781290341.512681
shard_12,shard_12_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,778472,339,2400,58563,26,19,True,1,1781290342.9379137
shard_12,shard_12_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,778472,339,2400,58563,26,19,True,1,1781290344.3189895
shard_12,shard_12_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,778472,339,2400,58563,18,12,True,3,1781290345.7460048
shard_12,shard_12_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,778472,339,2400,58563,27,21,True,2,1781290347.322448
shard_12,shard_12_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,778472,339,2400,58563,27,22,True,2,1781290348.797423
shard_12,shard_12_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_12_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,778472,339,2400,58563,22,16,True,2,1781290350.2425754
shard_13,shard_13_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3BA_PARALLEL_V2_MERGED_TRUE1MIN_EVAL,0,768,768,0,767315,339,2400,58563,26,19,True,1,1781290351.8140936
shard_13,shard_13_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,767315,339,2400,58563,26,19,True,1,1781290353.2049294
shard_13,shard_13_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,767315,339,2400,58563,26,19,True,1,1781290354.6288924
shard_13,shard_13_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,767315,339,2400,58563,18,12,True,3,1781290356.029554
shard_13,shard_13_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,767315,339,2400,58563,27,21,True,2,1781290357.3105495
shard_13,shard_13_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,767315,339,2400,58563,27,22,True,2,1781290358.7279394
shard_13,shard_13_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_13_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,767315,339,2400,58563,22,16,True,2,1781290360.1470304
shard_14,shard_14_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3BA_PARALLEL_V2_MERGED_TRUE1MIN_EVAL,0,768,768,0,772588,339,2400,58563,26,19,True,1,1781290361.8454213
shard_14,shard_14_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,772588,339,2400,58563,26,19,True,1,1781290363.245892
shard_14,shard_14_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,772588,339,2400,58563,26,19,True,1,1781290364.6646338
shard_14,shard_14_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,772588,339,2400,58563,18,12,True,3,1781290366.162364
shard_14,shard_14_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,772588,339,2400,58563,27,21,True,2,1781290367.5629497
shard_14,shard_14_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,772588,339,2400,58563,27,22,True,2,1781290369.004022
shard_14,shard_14_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_14_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,772588,339,2400,58563,22,16,True,2,1781290370.3883483
shard_15,shard_15_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_15_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_15_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_15_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3BA_PARALLEL_V2_MERGED_TRUE1MIN_EVAL,0,768,768,0,772033,339,2400,58563,26,19,True,1,1781290371.9080918
shard_15,shard_15_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_15_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_15_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_15_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,772033,339,2400,58563,26,19,True,1,1781290373.3202808
shard_15,shard_15_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_15_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_15_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_15_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,772033,339,2400,58563,26,19,True,1,1781290374.6885955
