source_file,candidate_id,source_generator,source_lane,selection_rank,expression,fields
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0052_cn_flow_liq_v1_flow_relative_activity_0052,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,51.0,"CSRank(Sub(ZScore(Mean($turnover_ratio_real,3)),ZScore(Mean($turnover_ratio_real,20))))",turnover_ratio_real
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0051_cn_flow_liq_v1_flow_relative_activity_0051,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,12.0,"CSRank(Div(Mean($turnover_ratio_real,3),Add(Abs(Mean($turnover_ratio_real,20)),0.000001)))",turnover_ratio_real
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0050_cn_flow_liq_v1_flow_relative_activity_0050,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,52.0,"CSRank(Sub(ZScore(Mean($turnover_ratio_real,2)),ZScore(Mean($turnover_ratio_real,10))))",turnover_ratio_real
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0049_cn_flow_liq_v1_flow_relative_activity_0049,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,11.0,"CSRank(Div(Mean($turnover_ratio_real,2),Add(Abs(Mean($turnover_ratio_real,10)),0.000001)))",turnover_ratio_real
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0048_cn_flow_liq_v1_flow_volatility_0048,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,59.0,"CSRank(Std($turnover_ratio,20))",turnover_ratio
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0043_cn_flow_liq_v1_flow_impulse_0043,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,44.0,"CSRank(Delta($turnover_ratio,5))",turnover_ratio
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0042_cn_flow_liq_v1_flow_volatility_0042,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,36.0,"CSRank(Std($turnover_ratio,3))",turnover_ratio
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0040_cn_flow_liq_v1_flow_relative_activity_0040,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,49.0,"CSRank(Sub(ZScore(Mean($turnover_ratio,10)),ZScore(Mean($turnover_ratio,60))))",turnover_ratio
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0039_cn_flow_liq_v1_flow_relative_activity_0039,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,3.0,"CSRank(Div(Mean($turnover_ratio,10),Add(Abs(Mean($turnover_ratio,60)),0.000001)))",turnover_ratio
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0029_cn_flow_liq_v1_flow_impulse_0029,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,21.0,"CSRank(Delta($amount,10))",amount
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0028_cn_flow_liq_v1_flow_volatility_0028,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,56.0,"CSRank(Std($amount,5))",amount
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0024_cn_flow_liq_v1_flow_relative_activity_0024,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,41.0,"CSRank(Sub(ZScore(Mean($amount,10)),ZScore(Mean($amount,60))))",amount
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0023_cn_flow_liq_v1_flow_relative_activity_0023,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,16.0,"CSRank(Div(Mean($amount,10),Add(Abs(Mean($amount,60)),0.000001)))",amount
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0015_cn_flow_liq_v1_flow_impulse_0015,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,39.0,"CSRank(Delta($volume,20))",volume
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0014_cn_flow_liq_v1_flow_volatility_0014,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,23.0,"CSRank(Std($volume,10))",volume
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0009_cn_flow_liq_v1_flow_impulse_0009,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,20.0,"CSRank(Delta($volume,3))",volume
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0008_cn_flow_liq_v1_flow_relative_activity_0008,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,48.0,"CSRank(Sub(ZScore(Mean($volume,10)),ZScore(Mean($volume,60))))",volume
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0007_cn_flow_liq_v1_flow_relative_activity_0007,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,14.0,"CSRank(Div(Mean($volume,10),Add(Abs(Mean($volume,60)),0.000001)))",volume
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_0005_cn_flow_liq_v1_flow_relative_activity_0005,cn_flow_liquidity_factor_pack_v1,research_factor_feature_layer,61.0,"CSRank(Div(Mean($volume,5),Add(Abs(Mean($volume,20)),0.000001)))",volume
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_1204_cn_research_v2_fundamental_risk_inverse_0035,cn_research_factor_pack_v2,fundamental_pit_feature_layer,38.0,"Neg(CSRank(Mean($fund_goodwill_to_assets,5)))",fund_goodwill_to_assets
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\pure_flow_price\aa\phase3e_selector_audit.csv,phase3aa_event_1170_cn_research_v2_fundamental_quality_0001,cn_research_factor_pack_v2,fundamental_pit_feature_layer,35.0,CSRank($fund_cash_to_assets),fund_cash_to_assets
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0506_cn_underutil_v1_theme_activity_proxy_0344,cn_underutilized_field_factor_pack_v1,event_derived_feature_layer,74.0,"CSRank(Mul(ZScore(Mean($plate_score,10)),ZScore(Mean($volume,10))))",plate_score|volume
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0505_cn_underutil_v1_theme_activity_proxy_0343,cn_underutilized_field_factor_pack_v1,event_derived_feature_layer,83.0,"CSRank(Mul(ZScore(Mean($plate_score,5)),ZScore(Mean($volume,5))))",plate_score|volume
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0504_cn_underutil_v1_theme_activity_proxy_0342,cn_underutilized_field_factor_pack_v1,event_derived_feature_layer,81.0,"CSRank(Mul(ZScore(Mean($plate_score,3)),ZScore(Mean($volume,3))))",plate_score|volume
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0431_cn_underutil_v1_event_x_seal_flow_0241,cn_underutilized_field_factor_pack_v1,event_derived_feature_layer,89.0,"CSRank(Mul(ZScore(Mean($limit_up_touch_not_close_count_t5,5)),ZScore(Mean($seal_rate,5))))",limit_up_touch_not_close_count_t5|seal_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0421_cn_underutil_v1_event_x_seal_flow_0195,cn_underutilized_field_factor_pack_v1,event_derived_feature_layer,125.0,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t2,5)),ZScore(Mean($seal_circulation_rate,5))))",limit_up_close_count_t2|seal_circulation_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0414_cn_underutil_v1_event_x_seal_flow_0188,cn_underutilized_field_factor_pack_v1,event_derived_feature_layer,120.0,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t3,3)),ZScore(Mean($seal_circulation_rate,3))))",limit_up_any_open_not_close_in_t3|seal_circulation_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0409_cn_underutil_v1_event_x_seal_flow_0183,cn_underutilized_field_factor_pack_v1,event_derived_feature_layer,126.0,"CSRank(Mul(ZScore(Mean($limit_up_any_close_not_open_in_t3,5)),ZScore(Mean($seal_circulation_rate,5))))",limit_up_any_close_not_open_in_t3|seal_circulation_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0276_cn_flow_liq_v1_event_x_flow_liquidity_0276,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,63.0,"CSRank(Mul(ZScore(Mean($plate_score,10)),ZScore(Mean($seal_circulation_rate,10))))",plate_score|seal_circulation_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0275_cn_flow_liq_v1_event_x_flow_liquidity_0275,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,53.0,"CSRank(Mul(ZScore(Mean($plate_score,5)),ZScore(Mean($seal_circulation_rate,5))))",plate_score|seal_circulation_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0274_cn_flow_liq_v1_event_x_flow_liquidity_0274,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,62.0,"CSRank(Mul(ZScore(Mean($plate_score,3)),ZScore(Mean($seal_circulation_rate,3))))",plate_score|seal_circulation_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0273_cn_flow_liq_v1_event_x_flow_liquidity_0273,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,60.0,"CSRank(Mul(ZScore(Mean($plate_score,10)),ZScore(Mean($seal_rate,10))))",plate_score|seal_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0272_cn_flow_liq_v1_event_x_flow_liquidity_0272,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,64.0,"CSRank(Mul(ZScore(Mean($plate_score,5)),ZScore(Mean($seal_rate,5))))",plate_score|seal_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0271_cn_flow_liq_v1_event_x_flow_liquidity_0271,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,61.0,"CSRank(Mul(ZScore(Mean($plate_score,3)),ZScore(Mean($seal_rate,3))))",plate_score|seal_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0270_cn_flow_liq_v1_event_x_flow_liquidity_0270,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,70.0,"CSRank(Mul(ZScore(Mean($plate_score,10)),ZScore(Mean($seal_money,10))))",plate_score|seal_money
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0269_cn_flow_liq_v1_event_x_flow_liquidity_0269,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,79.0,"CSRank(Mul(ZScore(Mean($plate_score,5)),ZScore(Mean($seal_money,5))))",plate_score|seal_money
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0268_cn_flow_liq_v1_event_x_flow_liquidity_0268,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,77.0,"CSRank(Mul(ZScore(Mean($plate_score,3)),ZScore(Mean($seal_money,3))))",plate_score|seal_money
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0267_cn_flow_liq_v1_event_x_flow_liquidity_0267,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,78.0,"CSRank(Mul(ZScore(Mean($plate_score,10)),ZScore(Mean($turnover_ratio_real,10))))",plate_score|turnover_ratio_real
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0266_cn_flow_liq_v1_event_x_flow_liquidity_0266,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,76.0,"CSRank(Mul(ZScore(Mean($plate_score,5)),ZScore(Mean($turnover_ratio_real,5))))",plate_score|turnover_ratio_real
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0265_cn_flow_liq_v1_event_x_flow_liquidity_0265,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,72.0,"CSRank(Mul(ZScore(Mean($plate_score,3)),ZScore(Mean($turnover_ratio_real,3))))",plate_score|turnover_ratio_real
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0264_cn_flow_liq_v1_event_x_flow_liquidity_0264,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,75.0,"CSRank(Mul(ZScore(Mean($plate_score,10)),ZScore(Mean($turnover_ratio,10))))",plate_score|turnover_ratio
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0263_cn_flow_liq_v1_event_x_flow_liquidity_0263,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,73.0,"CSRank(Mul(ZScore(Mean($plate_score,5)),ZScore(Mean($turnover_ratio,5))))",plate_score|turnover_ratio
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0262_cn_flow_liq_v1_event_x_flow_liquidity_0262,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,67.0,"CSRank(Mul(ZScore(Mean($plate_score,3)),ZScore(Mean($turnover_ratio,3))))",plate_score|turnover_ratio
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0261_cn_flow_liq_v1_event_x_flow_liquidity_0261,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,80.0,"CSRank(Mul(ZScore(Mean($plate_score,10)),ZScore(Mean($amount,10))))",amount|plate_score
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0260_cn_flow_liq_v1_event_x_flow_liquidity_0260,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,82.0,"CSRank(Mul(ZScore(Mean($plate_score,5)),ZScore(Mean($amount,5))))",amount|plate_score
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0259_cn_flow_liq_v1_event_x_flow_liquidity_0259,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,71.0,"CSRank(Mul(ZScore(Mean($plate_score,3)),ZScore(Mean($amount,3))))",amount|plate_score
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0256_cn_flow_liq_v1_event_x_flow_liquidity_0256,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,121.0,"CSRank(Mul(ZScore(Mean($open_board_record,3)),ZScore(Mean($seal_circulation_rate,3))))",open_board_record|seal_circulation_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0255_cn_flow_liq_v1_event_x_flow_liquidity_0255,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,127.0,"CSRank(Mul(ZScore(Mean($open_board_record,10)),ZScore(Mean($seal_rate,10))))",open_board_record|seal_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0253_cn_flow_liq_v1_event_x_flow_liquidity_0253,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,87.0,"CSRank(Mul(ZScore(Mean($open_board_record,3)),ZScore(Mean($seal_rate,3))))",open_board_record|seal_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0204_cn_flow_liq_v1_event_x_flow_liquidity_0204,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,91.0,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,10)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_close_count_t5|seal_circulation_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0185_cn_flow_liq_v1_event_x_flow_liquidity_0185,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,90.0,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t3,5)),ZScore(Mean($seal_circulation_rate,5))))",limit_up_close_count_t3|seal_circulation_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0165_cn_flow_liq_v1_event_x_flow_liquidity_0165,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,124.0,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open,10)),ZScore(Mean($seal_rate,10))))",limit_up_close_not_open|seal_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0164_cn_flow_liq_v1_event_x_flow_liquidity_0164,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,119.0,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open,5)),ZScore(Mean($seal_rate,5))))",limit_up_close_not_open|seal_rate
runtime\cn_underutilized_field_factor_pack_v1_selector128_20260601\selector_safe_v1\aa\phase3e_selector_audit.csv,phase3aa_event_0150_cn_flow_liq_v1_event_x_flow_liquidity_0150,cn_flow_liquidity_factor_pack_v1,event_derived_feature_layer,123.0,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close,10)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_open_not_close|seal_circulation_rate
