factor_pack,candidate_id,source_generator,source_lane,factor_lane,expression,fields
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0433,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t4,5)),ZScore(Mean($amount,10))))",amount|limit_up_any_open_not_close_in_t4
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0434,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t4,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_any_open_not_close_in_t4|turnover_ratio
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0435,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t4,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_any_open_not_close_in_t4|turnover_ratio_real
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0436,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t4,5)),ZScore(Mean($seal_money,10))))",limit_up_any_open_not_close_in_t4|seal_money
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0437,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t4,5)),ZScore(Mean($seal_rate,10))))",limit_up_any_open_not_close_in_t4|seal_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0438,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t4,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_any_open_not_close_in_t4|seal_circulation_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0439,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t5,5)),ZScore(Mean($amount,10))))",amount|limit_up_any_open_not_close_in_t5
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0440,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t5,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_any_open_not_close_in_t5|turnover_ratio
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0441,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t5,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_any_open_not_close_in_t5|turnover_ratio_real
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0442,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t5,5)),ZScore(Mean($seal_money,10))))",limit_up_any_open_not_close_in_t5|seal_money
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0443,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t5,5)),ZScore(Mean($seal_rate,10))))",limit_up_any_open_not_close_in_t5|seal_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0444,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t5,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_any_open_not_close_in_t5|seal_circulation_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0445,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t6,5)),ZScore(Mean($amount,10))))",amount|limit_up_any_open_not_close_in_t6
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0446,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t6,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_any_open_not_close_in_t6|turnover_ratio
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0447,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t6,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_any_open_not_close_in_t6|turnover_ratio_real
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0448,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t6,5)),ZScore(Mean($seal_money,10))))",limit_up_any_open_not_close_in_t6|seal_money
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0449,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t6,5)),ZScore(Mean($seal_rate,10))))",limit_up_any_open_not_close_in_t6|seal_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0450,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t6,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_any_open_not_close_in_t6|seal_circulation_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0451,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t7,5)),ZScore(Mean($amount,10))))",amount|limit_up_any_open_not_close_in_t7
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0452,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t7,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_any_open_not_close_in_t7|turnover_ratio
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0453,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t7,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_any_open_not_close_in_t7|turnover_ratio_real
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0454,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t7,5)),ZScore(Mean($seal_money,10))))",limit_up_any_open_not_close_in_t7|seal_money
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0455,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t7,5)),ZScore(Mean($seal_rate,10))))",limit_up_any_open_not_close_in_t7|seal_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0456,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t7,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_any_open_not_close_in_t7|seal_circulation_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0457,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t8,5)),ZScore(Mean($amount,10))))",amount|limit_up_any_open_not_close_in_t8
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0458,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t8,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_any_open_not_close_in_t8|turnover_ratio
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0459,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t8,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_any_open_not_close_in_t8|turnover_ratio_real
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0460,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t8,5)),ZScore(Mean($seal_money,10))))",limit_up_any_open_not_close_in_t8|seal_money
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0461,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t8,5)),ZScore(Mean($seal_rate,10))))",limit_up_any_open_not_close_in_t8|seal_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0462,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t8,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_any_open_not_close_in_t8|seal_circulation_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0463,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t9,5)),ZScore(Mean($amount,10))))",amount|limit_up_any_open_not_close_in_t9
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0464,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t9,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_any_open_not_close_in_t9|turnover_ratio
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0465,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t9,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_any_open_not_close_in_t9|turnover_ratio_real
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0466,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t9,5)),ZScore(Mean($seal_money,10))))",limit_up_any_open_not_close_in_t9|seal_money
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0467,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t9,5)),ZScore(Mean($seal_rate,10))))",limit_up_any_open_not_close_in_t9|seal_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0468,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t9,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_any_open_not_close_in_t9|seal_circulation_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0469,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open,5)),ZScore(Mean($amount,10))))",amount|limit_up_close_not_open
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0470,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_close_not_open|turnover_ratio
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0471,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_close_not_open|turnover_ratio_real
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0472,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open,5)),ZScore(Mean($seal_money,10))))",limit_up_close_not_open|seal_money
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0473,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open,5)),ZScore(Mean($seal_rate,10))))",limit_up_close_not_open|seal_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0474,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_close_not_open|seal_circulation_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0475,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close,5)),ZScore(Mean($amount,10))))",amount|limit_up_open_not_close
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0476,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_open_not_close|turnover_ratio
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0477,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_open_not_close|turnover_ratio_real
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0478,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close,5)),ZScore(Mean($seal_money,10))))",limit_up_open_not_close|seal_money
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0479,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close,5)),ZScore(Mean($seal_rate,10))))",limit_up_open_not_close|seal_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0480,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_open_not_close|seal_circulation_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0481,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_touch_not_close,5)),ZScore(Mean($amount,10))))",amount|limit_up_touch_not_close
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0482,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_touch_not_close,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_touch_not_close|turnover_ratio
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0483,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_touch_not_close,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_touch_not_close|turnover_ratio_real
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0484,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_touch_not_close,5)),ZScore(Mean($seal_money,10))))",limit_up_touch_not_close|seal_money
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0485,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_touch_not_close,5)),ZScore(Mean($seal_rate,10))))",limit_up_touch_not_close|seal_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0486,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_touch_not_close,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_touch_not_close|seal_circulation_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0487,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($high_board_rank,5)),ZScore(Mean($amount,10))))",amount|high_board_rank
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0488,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($high_board_rank,5)),ZScore(Mean($turnover_ratio,10))))",high_board_rank|turnover_ratio
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0489,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($high_board_rank,5)),ZScore(Mean($turnover_ratio_real,10))))",high_board_rank|turnover_ratio_real
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0490,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($high_board_rank,5)),ZScore(Mean($seal_money,10))))",high_board_rank|seal_money
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0491,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($high_board_rank,5)),ZScore(Mean($seal_rate,10))))",high_board_rank|seal_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0492,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($high_board_rank,5)),ZScore(Mean($seal_circulation_rate,10))))",high_board_rank|seal_circulation_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0493,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($is_market_high_board,5)),ZScore(Mean($amount,10))))",amount|is_market_high_board
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0494,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($is_market_high_board,5)),ZScore(Mean($turnover_ratio,10))))",is_market_high_board|turnover_ratio
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0495,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($is_market_high_board,5)),ZScore(Mean($turnover_ratio_real,10))))",is_market_high_board|turnover_ratio_real
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0496,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($is_market_high_board,5)),ZScore(Mean($seal_money,10))))",is_market_high_board|seal_money
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0497,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($is_market_high_board,5)),ZScore(Mean($seal_rate,10))))",is_market_high_board|seal_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0498,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($is_market_high_board,5)),ZScore(Mean($seal_circulation_rate,10))))",is_market_high_board|seal_circulation_rate
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0499,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_break,5)),ZScore(Mean($amount,10))))",amount|limit_up_break
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0500,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_break,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_break|turnover_ratio
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0501,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_break,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_break|turnover_ratio_real
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_event_x_flow_0502,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_break,5)),ZScore(Mean($seal_money,10))))",limit_up_break|seal_money
