arm,candidate_id,expr_hash,source_lane,source_generator,source_profile,selector_name,selector_version,base_e3_score,base_quality,turnover_proxy,turnover_structure_risk,cost_adjusted_proxy,liquidity_proxy,liquidity_proxy_source,capacity_proxy,capacity_proxy_source,factor_exposure_proxy,sector_concentration_proxy,complexity_score,operator_pathology_flag,max_corr_to_103_registry,mean_corr_to_103_registry,nearest_103_cluster,max_corr_to_134_registry,mean_corr_to_134_registry,nearest_134_cluster_id,novelty_vs_134,max_corr_to_selected_queue,max_corr_to_selected_queue_before_pick,mean_corr_to_selected_queue,mean_corr_to_selected_queue_before_pick,provisional_cluster_id,known_cluster_id,known_cluster_count_before_pick,provisional_cluster_count_before_pick,source_lane_cluster_count_before_pick,known_cluster_count_penalty,provisional_cluster_count_penalty,source_lane_cluster_count_penalty,anti_concentration_penalty,cluster_001_penalty,signal_vector_id,signal_vector_source,signal_vector_error,signal_vector_ready,nearest_134_signal_cluster_id,max_corr_to_134_signal_vector,mean_topk_corr_to_134_signal_vector,novelty_vs_134_signal_vector,known_signal_cluster_id,provisional_signal_cluster_id,source_lane_signal_cluster_id,signal_vector_cluster_basis,max_corr_to_selected_queue_signal,max_corr_to_selected_queue_signal_before_pick,mean_corr_to_selected_queue_signal,mean_corr_to_selected_queue_signal_before_pick,nearest_selected_signal_cluster_id,nearest_selected_signal_vector_id,known_signal_cluster_count_before_pick,provisional_signal_cluster_count_before_pick,source_lane_signal_cluster_count_before_pick,vector_diversity_penalty,known_signal_cluster_penalty,provisional_signal_cluster_penalty,source_lane_signal_cluster_penalty,cluster_001_signal_penalty,cluster_003_signal_penalty,cap_relaxed_for_backfill,selector_mode,turnover_penalty,turnover_structure_penalty,selector_pool_turnover_p80,selector_pool_turnover_p90,selector_pool_turnover_p95,high_turnover_p80_count_before_pick,high_turnover_p90_count_before_pick,turnover_tail_penalty,liquidity_penalty,capacity_penalty,registry_symbolic_corr_penalty,complexity_penalty,hard_gate_pass,hard_reject_reason,cap_reject_reason,feature_missing,gate_not_applied,selection_score,selection_score_final,rank_before_selection,selection_rank,selected_for_audit,selection_reason,uses_forbidden_replay_labels,book_marginal_mode,residual_ir_proxy,book_marginal_score,projection_topk_clusters,expression
Phase3AA_G2_event_source_priority,phase3aa_event_0039_cn_zls_v1_zls_open_board_rate_00039,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1435712,0.0,,0.0,,0.0,,0.0,,,,6.1,False,0.107143,0.089048,cluster_076,0.107143,0.089048,cluster_076,0.892857,0.866667,0.866667,0.756667,0.756667,prov_45921f8a,,,,,,,,,,0457d3718ae87663a5ca,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_dec25c53b8d3,event_derived_feature_layer|sigprov_dec25c53b8d3,selected_queue,1.0,1.0,0.226653,0.226653,sigprov_dec25c53b8d3,dec25c53b8d32b0b2158,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,1.0,1.0,0.107143,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.2739288,-1.2739288,,,False,backfill_candidate,False,signal_vector_proxy,,-1.2739288,,"CSRank(Div($ctx_zls_zb_num_lag1,Add(Abs($ctx_zls_uplimit_num_lag1),0.000001)))"
Phase3AA_G2_event_source_priority,phase3aa_event_0038_cn_zls_v1_zls_limit_up_down_ratio_00038,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1635713,0.0,,0.0,,0.0,,0.0,,,,6.1,False,0.107143,0.089048,cluster_076,0.107143,0.089048,cluster_076,0.892857,0.8,0.8,0.71,0.71,prov_197e933d,,,,,,,,,,f5f26ce42f88d62a1372,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_dec25c53b8d3,event_derived_feature_layer|sigprov_dec25c53b8d3,selected_queue,1.0,1.0,0.226653,0.226653,sigprov_dec25c53b8d3,dec25c53b8d32b0b2158,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,1.0,1.0,0.107143,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.2539287,-1.2539287,,,False,backfill_candidate,False,signal_vector_proxy,,-1.2539287,,"CSRank(Div($ctx_zls_uplimit_num_lag1,Add(Abs($ctx_zls_downlimit_num_lag1),0.000001)))"
Phase3AA_G2_event_source_priority,phase3aa_event_0037_cn_zls_v1_zls_sentiment_direct_zrank_00037,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.158333,cluster_013,0.166667,0.158333,cluster_013,0.833333,1.0,1.0,1.0,1.0,prov_c19a96cb,,,,,,,,,,684d6daa646aec9d40d0,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_684d6daa646a,event_derived_feature_layer|sigprov_684d6daa646a,self_vector,0.0,0.0,0.0,0.0,,f0f0f84e588cca07e33c,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,7,5,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4824997,0.4824997,38,38,True,selected_D3_primary,False,signal_vector_proxy,,0.4824997,,CSRank(ZScore($ctx_zls_ztjs_lag1))
Phase3AA_G2_event_source_priority,phase3aa_event_0036_cn_zls_v1_zls_sentiment_direct_00036,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1250003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,1.0,1.0,0.88,0.88,prov_d7938008,,,,,,,,,,3dd9077f5ad9ea6f6cac,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_dec25c53b8d3,event_derived_feature_layer|sigprov_dec25c53b8d3,selected_queue,1.0,1.0,0.226653,0.226653,sigprov_dec25c53b8d3,dec25c53b8d32b0b2158,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.2924997,-1.2924997,,,False,backfill_candidate,False,signal_vector_proxy,,-1.2924997,,CSRank($ctx_zls_ztjs_lag1)
Phase3AA_G2_event_source_priority,phase3aa_event_0035_cn_zls_v1_zls_sentiment_direct_zrank_00035,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.158333,cluster_013,0.166667,0.158333,cluster_013,0.833333,1.0,1.0,0.96,0.96,prov_c19a96cb,,,,,,,,,,bb217d6ba2266e41e150,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_bb217d6ba226,event_derived_feature_layer|sigprov_bb217d6ba226,self_vector,0.0,0.0,0.0,0.0,,f0f0f84e588cca07e33c,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,7,5,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4824997,0.4824997,35,35,True,selected_D3_primary,False,signal_vector_proxy,,0.4824997,,CSRank(ZScore($ctx_zls_strong_lag1))
Phase3AA_G2_event_source_priority,phase3aa_event_0034_cn_zls_v1_zls_sentiment_direct_00034,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1250003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,1.0,1.0,0.88,0.88,prov_d7938008,,,,,,,,,,05db945b231a362e6804,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_dec25c53b8d3,event_derived_feature_layer|sigprov_dec25c53b8d3,selected_queue,1.0,1.0,0.226653,0.226653,sigprov_dec25c53b8d3,dec25c53b8d32b0b2158,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.2924997,-1.2924997,,,False,backfill_candidate,False,signal_vector_proxy,,-1.2924997,,CSRank($ctx_zls_strong_lag1)
Phase3AA_G2_event_source_priority,phase3aa_event_0033_cn_zls_v1_zls_sentiment_direct_zrank_00033,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.3049997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.158333,cluster_013,0.166667,0.158333,cluster_013,0.833333,0.15,0.15,0.12,0.12,prov_c19a96cb,,,,,,,,,,f894b3ee4096231a65fe,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_f894b3ee4096,event_derived_feature_layer|sigprov_f894b3ee4096,self_vector,0.0,0.0,0.0,0.0,,f0f0f84e588cca07e33c,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,5,3,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.7374997,0.7374997,17,17,True,selected_D3_primary,False,signal_vector_proxy,,0.7374997,,CSRank(ZScore($ctx_zls_lbgd_lag1))
Phase3AA_G2_event_source_priority,phase3aa_event_0032_cn_zls_v1_zls_sentiment_direct_00032,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1250003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,1.0,1.0,0.88,0.88,prov_d7938008,,,,,,,,,,bd5eb832ec3bdae599c7,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_dec25c53b8d3,event_derived_feature_layer|sigprov_dec25c53b8d3,selected_queue,1.0,1.0,0.226653,0.226653,sigprov_dec25c53b8d3,dec25c53b8d32b0b2158,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.2924997,-1.2924997,,,False,backfill_candidate,False,signal_vector_proxy,,-1.2924997,,CSRank($ctx_zls_lbgd_lag1)
Phase3AA_G2_event_source_priority,phase3aa_event_0031_cn_zls_v1_zls_sentiment_direct_zrank_00031,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.158333,cluster_013,0.166667,0.158333,cluster_013,0.833333,1.0,1.0,1.0,1.0,prov_c19a96cb,,,,,,,,,,b54649e3ba85e89b3e6d,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_b54649e3ba85,event_derived_feature_layer|sigprov_b54649e3ba85,self_vector,0.0,0.0,0.0,0.0,,f0f0f84e588cca07e33c,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,7,5,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4824997,0.4824997,36,36,True,selected_D3_primary,False,signal_vector_proxy,,0.4824997,,CSRank(ZScore($ctx_zls_zb_num_lag1))
Phase3AA_G2_event_source_priority,phase3aa_event_0030_cn_zls_v1_zls_sentiment_direct_00030,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1250003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,1.0,1.0,0.88,0.88,prov_d7938008,,,,,,,,,,988354dfa4909471acea,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_dec25c53b8d3,event_derived_feature_layer|sigprov_dec25c53b8d3,selected_queue,1.0,1.0,0.226653,0.226653,sigprov_dec25c53b8d3,dec25c53b8d32b0b2158,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.2924997,-1.2924997,,,False,backfill_candidate,False,signal_vector_proxy,,-1.2924997,,CSRank($ctx_zls_zb_num_lag1)
Phase3AA_G2_event_source_priority,phase3aa_event_0029_cn_zls_v1_zls_sentiment_direct_zrank_00029,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1099997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.158333,cluster_013,0.166667,0.158333,cluster_013,0.833333,0.8,0.8,0.305,0.305,prov_667e046c,,,,,,,,,,51884e8ae431585459cf,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_51884e8ae431,event_derived_feature_layer|sigprov_51884e8ae431,self_vector,0.0,0.0,0.0,0.0,,f0f0f84e588cca07e33c,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,7,5,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.5424997,0.5424997,28,28,True,selected_D3_primary,False,signal_vector_proxy,,0.5424997,,CSRank(ZScore($ctx_zls_uplimit_num_lag1))
Phase3AA_G2_event_source_priority,phase3aa_event_0028_cn_zls_v1_zls_sentiment_direct_00028,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1250003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,1.0,1.0,0.84,0.84,prov_c34c2f3c,,,,,,,,,,d3447f632386125b3123,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_dec25c53b8d3,event_derived_feature_layer|sigprov_dec25c53b8d3,selected_queue,1.0,1.0,0.226653,0.226653,sigprov_dec25c53b8d3,dec25c53b8d32b0b2158,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.2924997,-1.2924997,,,False,backfill_candidate,False,signal_vector_proxy,,-1.2924997,,CSRank($ctx_zls_uplimit_num_lag1)
Phase3AA_G2_event_source_priority,phase3aa_event_0027_cn_zls_v1_zls_sentiment_direct_zrank_00027,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.158333,cluster_013,0.166667,0.158333,cluster_013,0.833333,1.0,1.0,0.681667,0.681667,prov_c19a96cb,,,,,,,,,,61334f3b6c880a14f835,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_61334f3b6c88,event_derived_feature_layer|sigprov_61334f3b6c88,self_vector,0.0,0.0,0.0,0.0,,f0f0f84e588cca07e33c,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,7,5,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4824997,0.4824997,33,33,True,selected_D3_primary,False,signal_vector_proxy,,0.4824997,,CSRank(ZScore($ctx_zls_lb_h_num_lag1))
Phase3AA_G2_event_source_priority,phase3aa_event_0026_cn_zls_v1_zls_sentiment_direct_00026,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1250003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,1.0,1.0,0.88,0.88,prov_d7938008,,,,,,,,,,ae779147f6e38857117f,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_dec25c53b8d3,event_derived_feature_layer|sigprov_dec25c53b8d3,selected_queue,1.0,1.0,0.226653,0.226653,sigprov_dec25c53b8d3,dec25c53b8d32b0b2158,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.2924997,-1.2924997,,,False,backfill_candidate,False,signal_vector_proxy,,-1.2924997,,CSRank($ctx_zls_lb_h_num_lag1)
Phase3AA_G2_event_source_priority,phase3aa_event_0025_cn_zls_v1_zls_sentiment_direct_zrank_00025,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.158333,cluster_013,0.166667,0.158333,cluster_013,0.833333,1.0,1.0,1.0,1.0,prov_c19a96cb,,,,,,,,,,40b3ccf3271ef5f2ddba,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_40b3ccf3271e,event_derived_feature_layer|sigprov_40b3ccf3271e,self_vector,0.0,0.0,0.0,0.0,,f0f0f84e588cca07e33c,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,7,5,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4824997,0.4824997,37,37,True,selected_D3_primary,False,signal_vector_proxy,,0.4824997,,CSRank(ZScore($ctx_zls_lb_3_num_lag1))
Phase3AA_G2_event_source_priority,phase3aa_event_0024_cn_zls_v1_zls_sentiment_direct_00024,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1250003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,1.0,1.0,0.88,0.88,prov_d7938008,,,,,,,,,,47465838db4e278147a3,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_dec25c53b8d3,event_derived_feature_layer|sigprov_dec25c53b8d3,selected_queue,1.0,1.0,0.226653,0.226653,sigprov_dec25c53b8d3,dec25c53b8d32b0b2158,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.2924997,-1.2924997,,,False,backfill_candidate,False,signal_vector_proxy,,-1.2924997,,CSRank($ctx_zls_lb_3_num_lag1)
Phase3AA_G2_event_source_priority,phase3aa_event_0023_cn_zls_v1_zls_sentiment_direct_zrank_00023,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.158333,cluster_013,0.166667,0.158333,cluster_013,0.833333,1.0,1.0,0.88,0.88,prov_667e046c,,,,,,,,,,6792144eeef88a0d6c96,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_6792144eeef8,event_derived_feature_layer|sigprov_6792144eeef8,self_vector,0.0,0.0,0.0,0.0,,f0f0f84e588cca07e33c,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,7,5,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4824997,0.4824997,41,41,True,selected_D3_primary,False,signal_vector_proxy,,0.4824997,,CSRank(ZScore($ctx_zls_downlimit_num_lag1))
Phase3AA_G2_event_source_priority,phase3aa_event_0022_cn_zls_v1_zls_sentiment_direct_00022,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1250003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,1.0,1.0,0.84,0.84,prov_c34c2f3c,,,,,,,,,,f0f07305ab8932171490,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_dec25c53b8d3,event_derived_feature_layer|sigprov_dec25c53b8d3,selected_queue,1.0,1.0,0.226653,0.226653,sigprov_dec25c53b8d3,dec25c53b8d32b0b2158,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.2924997,-1.2924997,,,False,backfill_candidate,False,signal_vector_proxy,,-1.2924997,,CSRank($ctx_zls_downlimit_num_lag1)
Phase3AA_G2_event_source_priority,phase3aa_event_0021_cn_zls_v1_zls_sentiment_direct_zrank_00021,,event_derived_feature_layer,cn_zzshare_limit_sentiment_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.158333,cluster_013,0.166667,0.158333,cluster_013,0.833333,1.0,1.0,0.511667,0.511667,prov_c19a96cb,,,,,,,,,,d9ca6461c70037d0c77f,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_d9ca6461c700,event_derived_feature_layer|sigprov_d9ca6461c700,self_vector,0.0,0.0,0.0,0.0,,f0f0f84e588cca07e33c,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,7,5,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4824997,0.4824997,32,32,True,selected_D3_primary,False,signal_vector_proxy,,0.4824997,,CSRank(ZScore($ctx_zls_max_lb_num_lag1))
