candidate_id,expression,factor_lane,source_lane,source_generator,search_memory_key,expression_hash,seed_family,parent_note,fresh_search_intent,x0_r3_role
phase3ax_capacity_refine_00236,"Neg(CSRank(Sub(ZScore(Div(Mean($amount,15),Add(Abs(Mean($final_total_market_cap,15)),0.000001))),ZScore(Div(Mean($amount,60),Add(Abs(Mean($final_total_market_cap,60)),0.000001))))))",ax_inverse_capacity_flow_acceleration,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:301d68ec31e4406ce233404f,301d68ec31e4406ce233404f,phase3aw_directional_capacity,amount/final_total_market_cap/accel15_60,True,read_only_research_candidate
phase3ax_capacity_refine_00237,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,15),Add(Abs(Mean($final_total_market_cap,15)),0.000001))),ZScore(Div(Mean($amount,60),Add(Abs(Mean($final_total_market_cap,60)),0.000001))))))",ax_capacity_acceleration_residual,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:d2b24c259e04303cf104cd45,d2b24c259e04303cf104cd45,phase3aw_directional_capacity,amount/final_total_market_cap/accel_resid15_60,True,read_only_research_candidate
phase3ax_capacity_refine_00238,"Neg(CSRank(Sub(ZScore(Div(Mean($amount,30),Add(Abs(Mean($final_total_market_cap,30)),0.000001))),ZScore(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))))",ax_inverse_capacity_flow_acceleration,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:2cb7b49bbfb292ac3fc9271f,2cb7b49bbfb292ac3fc9271f,phase3aw_directional_capacity,amount/final_total_market_cap/accel30_120,True,read_only_research_candidate
phase3ax_capacity_refine_00239,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,30),Add(Abs(Mean($final_total_market_cap,30)),0.000001))),ZScore(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))))",ax_capacity_acceleration_residual,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:6f9211f3256d8b6f3def1a52,6f9211f3256d8b6f3def1a52,phase3aw_directional_capacity,amount/final_total_market_cap/accel_resid30_120,True,read_only_research_candidate
phase3ax_capacity_refine_00240,"Neg(CSRank(Div(Std($amount,1),Add(Abs(Mean($float_share,1)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:14ee28240efa6eae4b28169e,14ee28240efa6eae4b28169e,phase3aw_directional_capacity,amount/float_share/std1,True,read_only_research_candidate
phase3ax_capacity_refine_00241,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,1),Add(Abs(Mean($float_share,1)),0.000001))),ZScore(Mom($close,1)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:cd5db703f2f1e2970e05d7e9,cd5db703f2f1e2970e05d7e9,phase3aw_directional_capacity,amount/float_share/resid_mom1,True,read_only_research_candidate
phase3ax_capacity_refine_00242,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,1),Add(Abs(Mean($float_share,1)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:407deaba1de58da5238743e6,407deaba1de58da5238743e6,phase3aw_directional_capacity,amount/float_share/mean1_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00243,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,1),Add(Abs(Mean($float_share,1)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:31e9586be75941d315b0ee56,31e9586be75941d315b0ee56,phase3aw_directional_capacity,amount/float_share/mean1_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00244,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,1),Add(Abs(Mean($float_share,1)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:0579952a2afde545e0bf69e9,0579952a2afde545e0bf69e9,phase3aw_directional_capacity,amount/float_share/mean1_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00245,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,1),Add(Abs(Mean($float_share,1)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:f6f3735c55c82d728dc6dfe1,f6f3735c55c82d728dc6dfe1,phase3aw_directional_capacity,amount/float_share/mean1_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00246,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,1),Add(Abs(Mean($float_share,1)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:21848bf526d5cc5d3c993076,21848bf526d5cc5d3c993076,phase3aw_directional_capacity,amount/float_share/mean1_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00247,"Neg(CSRank(Div(Std($amount,2),Add(Abs(Mean($float_share,2)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:8fed8f0f474e3199ce66b9ce,8fed8f0f474e3199ce66b9ce,phase3aw_directional_capacity,amount/float_share/std2,True,read_only_research_candidate
phase3ax_capacity_refine_00248,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,2),Add(Abs(Mean($float_share,2)),0.000001))),ZScore(Mom($close,2)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:85093e162b215f2425d64dd8,85093e162b215f2425d64dd8,phase3aw_directional_capacity,amount/float_share/resid_mom2,True,read_only_research_candidate
phase3ax_capacity_refine_00249,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,2),Add(Abs(Mean($float_share,2)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:6d3292763f4510980c56ff78,6d3292763f4510980c56ff78,phase3aw_directional_capacity,amount/float_share/mean2_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00250,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,2),Add(Abs(Mean($float_share,2)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:5e94657983a721a3c2a07a4f,5e94657983a721a3c2a07a4f,phase3aw_directional_capacity,amount/float_share/mean2_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00251,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,2),Add(Abs(Mean($float_share,2)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:90e1c0b97ebd1dc09aad65b3,90e1c0b97ebd1dc09aad65b3,phase3aw_directional_capacity,amount/float_share/mean2_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00252,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,2),Add(Abs(Mean($float_share,2)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:23b0b731ebca3c48dc0c3da0,23b0b731ebca3c48dc0c3da0,phase3aw_directional_capacity,amount/float_share/mean2_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00253,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,2),Add(Abs(Mean($float_share,2)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:6ab05f738a60df7f68a00dc4,6ab05f738a60df7f68a00dc4,phase3aw_directional_capacity,amount/float_share/mean2_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00254,"Neg(CSRank(Div(Std($amount,3),Add(Abs(Mean($float_share,3)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:a1e5113ea55e95b5052359be,a1e5113ea55e95b5052359be,phase3aw_directional_capacity,amount/float_share/std3,True,read_only_research_candidate
phase3ax_capacity_refine_00255,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,3),Add(Abs(Mean($float_share,3)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:98cd95dafdb0b2cd354339fc,98cd95dafdb0b2cd354339fc,phase3aw_directional_capacity,amount/float_share/resid_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00256,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,3),Add(Abs(Mean($float_share,3)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:96ff94be9239655d76f6dd5b,96ff94be9239655d76f6dd5b,phase3aw_directional_capacity,amount/float_share/mean3_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00257,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,3),Add(Abs(Mean($float_share,3)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:4b8fe0309fde4bf7431beaa3,4b8fe0309fde4bf7431beaa3,phase3aw_directional_capacity,amount/float_share/mean3_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00258,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,3),Add(Abs(Mean($float_share,3)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:5ef9dc142ab4e21250250ed0,5ef9dc142ab4e21250250ed0,phase3aw_directional_capacity,amount/float_share/mean3_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00259,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,3),Add(Abs(Mean($float_share,3)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:58d0a90e7664322ead09af4f,58d0a90e7664322ead09af4f,phase3aw_directional_capacity,amount/float_share/mean3_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00260,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,3),Add(Abs(Mean($float_share,3)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:1220c761f57c17bc4ca12442,1220c761f57c17bc4ca12442,phase3aw_directional_capacity,amount/float_share/mean3_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00261,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,5),Add(Abs(Mean($float_share,5)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:eb9ebca052f60e1dec796c45,eb9ebca052f60e1dec796c45,phase3aw_directional_capacity,amount/float_share/resid_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00262,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,5),Add(Abs(Mean($float_share,5)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:79fa46ba8552d3f7f0fb37e3,79fa46ba8552d3f7f0fb37e3,phase3aw_directional_capacity,amount/float_share/mean5_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00263,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,5),Add(Abs(Mean($float_share,5)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:0f050af493f0da13e1d19771,0f050af493f0da13e1d19771,phase3aw_directional_capacity,amount/float_share/mean5_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00264,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,5),Add(Abs(Mean($float_share,5)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:4462890638b5929cf7e7f5de,4462890638b5929cf7e7f5de,phase3aw_directional_capacity,amount/float_share/mean5_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00265,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,5),Add(Abs(Mean($float_share,5)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:92bee96ced0b051ae9158e16,92bee96ced0b051ae9158e16,phase3aw_directional_capacity,amount/float_share/mean5_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00266,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,5),Add(Abs(Mean($float_share,5)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:a6fa1219229e8556468ff30d,a6fa1219229e8556468ff30d,phase3aw_directional_capacity,amount/float_share/mean5_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00267,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,8),Add(Abs(Mean($float_share,8)),0.000001))),ZScore(Mom($close,8)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:546eed53fdce86cc028050f3,546eed53fdce86cc028050f3,phase3aw_directional_capacity,amount/float_share/resid_mom8,True,read_only_research_candidate
phase3ax_capacity_refine_00268,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,8),Add(Abs(Mean($float_share,8)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:4e8da31b84e651c6b78cff7d,4e8da31b84e651c6b78cff7d,phase3aw_directional_capacity,amount/float_share/mean8_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00269,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,8),Add(Abs(Mean($float_share,8)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:f408f81fc64971506e25a7c7,f408f81fc64971506e25a7c7,phase3aw_directional_capacity,amount/float_share/mean8_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00270,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,8),Add(Abs(Mean($float_share,8)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:c86e6ed585518e5ea4180991,c86e6ed585518e5ea4180991,phase3aw_directional_capacity,amount/float_share/mean8_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00271,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,8),Add(Abs(Mean($float_share,8)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:076d7e1a48ea8770736769b8,076d7e1a48ea8770736769b8,phase3aw_directional_capacity,amount/float_share/mean8_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00272,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,8),Add(Abs(Mean($float_share,8)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:25c1f73e37c3a365c9fad111,25c1f73e37c3a365c9fad111,phase3aw_directional_capacity,amount/float_share/mean8_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00273,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,10),Add(Abs(Mean($float_share,10)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:62c18dccfae437ab9d08ab7e,62c18dccfae437ab9d08ab7e,phase3aw_directional_capacity,amount/float_share/resid_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00274,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,10),Add(Abs(Mean($float_share,10)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:84dc31c7deb1944bab34f5b3,84dc31c7deb1944bab34f5b3,phase3aw_directional_capacity,amount/float_share/mean10_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00275,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,10),Add(Abs(Mean($float_share,10)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:6e6ecd3c311939ba775910af,6e6ecd3c311939ba775910af,phase3aw_directional_capacity,amount/float_share/mean10_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00276,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,10),Add(Abs(Mean($float_share,10)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:7f4bcd25d512a6723d3a319b,7f4bcd25d512a6723d3a319b,phase3aw_directional_capacity,amount/float_share/mean10_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00277,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,10),Add(Abs(Mean($float_share,10)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:b7991c7d5eed415f15869c14,b7991c7d5eed415f15869c14,phase3aw_directional_capacity,amount/float_share/mean10_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00278,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,10),Add(Abs(Mean($float_share,10)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:896c8b94e812691c627bd275,896c8b94e812691c627bd275,phase3aw_directional_capacity,amount/float_share/mean10_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00279,"Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))",ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:7c6e11d4b18b12f31dc19822,7c6e11d4b18b12f31dc19822,phase3aw_directional_capacity,amount/float_share/mean12,True,read_only_research_candidate
phase3ax_capacity_refine_00280,"Neg(CSRank(Div(Std($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:f952f7f7dbb12d235dff223d,f952f7f7dbb12d235dff223d,phase3aw_directional_capacity,amount/float_share/std12,True,read_only_research_candidate
phase3ax_capacity_refine_00281,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))),ZScore(Mom($close,12)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:d3a0dd51b5ed420c53fe7425,d3a0dd51b5ed420c53fe7425,phase3aw_directional_capacity,amount/float_share/resid_mom12,True,read_only_research_candidate
phase3ax_capacity_refine_00282,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:1dea53f4c689bcf40d546125,1dea53f4c689bcf40d546125,phase3aw_directional_capacity,amount/float_share/mean12_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00283,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:f7945fe94e67b273e66b681a,f7945fe94e67b273e66b681a,phase3aw_directional_capacity,amount/float_share/mean12_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00284,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:18cba2cdcb0a1c9353963c1e,18cba2cdcb0a1c9353963c1e,phase3aw_directional_capacity,amount/float_share/mean12_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00285,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:cd5d7a0ead80b46df9272add,cd5d7a0ead80b46df9272add,phase3aw_directional_capacity,amount/float_share/mean12_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00286,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:defaccd4c56cdd0ad55aa380,defaccd4c56cdd0ad55aa380,phase3aw_directional_capacity,amount/float_share/mean12_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00287,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,15),Add(Abs(Mean($float_share,15)),0.000001))),ZScore(Mom($close,15)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:4a78c4689677eb205f0ed0ec,4a78c4689677eb205f0ed0ec,phase3aw_directional_capacity,amount/float_share/resid_mom15,True,read_only_research_candidate
phase3ax_capacity_refine_00288,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,15),Add(Abs(Mean($float_share,15)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:3d8aea45c5ed37f6fdc6802a,3d8aea45c5ed37f6fdc6802a,phase3aw_directional_capacity,amount/float_share/mean15_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00289,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,15),Add(Abs(Mean($float_share,15)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:5572c20154aa78f72731dcad,5572c20154aa78f72731dcad,phase3aw_directional_capacity,amount/float_share/mean15_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00290,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,15),Add(Abs(Mean($float_share,15)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:8b685a5953c403b1d82e529f,8b685a5953c403b1d82e529f,phase3aw_directional_capacity,amount/float_share/mean15_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00291,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,15),Add(Abs(Mean($float_share,15)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:2318d2fda1f655da49316674,2318d2fda1f655da49316674,phase3aw_directional_capacity,amount/float_share/mean15_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00292,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,15),Add(Abs(Mean($float_share,15)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:771f94704988f2873ffe61c5,771f94704988f2873ffe61c5,phase3aw_directional_capacity,amount/float_share/mean15_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00293,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,20),Add(Abs(Mean($float_share,20)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:2674e528b929fe7d150a6471,2674e528b929fe7d150a6471,phase3aw_directional_capacity,amount/float_share/resid_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00294,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,20),Add(Abs(Mean($float_share,20)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:d1b1e7fcc6ede60a990f2e6e,d1b1e7fcc6ede60a990f2e6e,phase3aw_directional_capacity,amount/float_share/mean20_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00295,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,20),Add(Abs(Mean($float_share,20)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:c7a58b45a2a08e90e7afd6ba,c7a58b45a2a08e90e7afd6ba,phase3aw_directional_capacity,amount/float_share/mean20_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00296,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,20),Add(Abs(Mean($float_share,20)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:465fcda3bb0d2f6c5b307b4d,465fcda3bb0d2f6c5b307b4d,phase3aw_directional_capacity,amount/float_share/mean20_x_mom10,True,read_only_research_candidate
